TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Jenny Slew,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Jenny Slew,instance of,Person,1. hasNameVariant,"hasNameVariant(Jenny Slew, ""Jenny Slew"")",21,22,0.4496434937611408,0.0,13,19,0.5055555555555555,0.0
Jenny Slew,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Jenny Slew, ""Jenny Slew"")",16,17,0.4822843822843823,0.0,15,20,0.5784580498866213,0.0
Jenny Slew,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Jenny Slew, ""Jenny Slew"")",20,28,0.35805422647527907,0.0,11,20,0.49836601307189543,0.0
Jenny Slew,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Jenny Slew, ""Slew"")",25,26,0.43088023088023086,0.0,11,19,0.5005910165484634,0.0
Jenny Slew,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Jenny Slew, ""Jenny"")",29,30,0.5040466779597215,0.0,11,18,0.4988888888888889,0.0
Jenny Slew,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Jenny Slew,instance of,Person,1. hasDescription,"hasDescription(Jenny Slew, ""Enslaved. Became free after a successful lawsuit for freedom in 1765."")",21,22,0.5772430184194891,0.0,10,10,0.5612794612794613,0.0
Jenny Slew,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Jenny Slew,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Jenny Slew, ""Ipswich, Massachusetts"")",29,41,0.4998196248196248,0.0,15,20,0.5894538606403014,0.0
Jenny Slew,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Jenny Slew,instance of,Person,1. has_Race,"has_Race(Jenny Slew, ""African-American"")",36,38,0.49242424242424243,0.0,13,19,0.4138888888888889,0.0
Jenny Slew,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Jenny Slew,instance of,Person,1. hasBirthDate,"hasBirthDate(Jenny Slew, ""1719"")",31,32,0.3767676767676768,0.0,11,12,0.5138888888888888,0.0
Jenny Slew,instance of,Person,2. hasDeathDate,"hasDeathDate(Jenny Slew, ""Alive after 1765"")",31,32,0.46262626262626255,0.0,8,17,0.4116161616161616,0.0
Jenny Slew,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Jenny Slew,instance of,Person,1. hasSex,"hasSex(Jenny Slew, ""Female"")",20,21,0.42424242424242414,0.0,12,20,0.4246031746031746,0.0
