TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Denmark Vesey,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Denmark Vesey,instance of,Person,1. has_Name,"has_Name(Denmark Vesey, ""Denmark Vesey"")",27,29,0.404040404040404,0.0,17,29,0.4222222222222222,0.0
Denmark Vesey,instance of,Person,2. has_Surname,"has_Surname(Denmark Vesey, ""Vesey"")",24,25,0.47056277056277057,0.0,15,26,0.5103174603174603,0.0
Denmark Vesey,instance of,Person,3. has_First_Name,"has_First_Name(Denmark Vesey, ""Denmark"")",36,37,0.3719548425430778,0.0,17,24,0.5055555555555555,0.0
Denmark Vesey,instance of,Person,4. has_Alternate_Name,"has_Alternate_Name(Denmark Vesey, ""Telemaque"").",25,32,0.49927849927849927,0.0,11,17,0.5005910165484634,0.0
Denmark Vesey,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Denmark Vesey,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Denmark Vesey, ""Enslaver or Owner"")",24,29,0.520933014354067,0.0,13,14,0.5012519561815337,0.0
Denmark Vesey,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Denmark Vesey, ""Captain Joseph Vesey"").",31,32,0.536075036075036,0.0,12,23,0.5065134099616858,0.0
Denmark Vesey,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Denmark Vesey,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Denmark Vesey, ""Leader in the free Black community""), has_Participant_Role(Denmark Vesey, ""Planner of a major slave revolt"").",29,30,0.4239789196310935,0.0,8,9,0.5692541856925418,0.0
