TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Anna Julia Haywood Cooper,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Anna Julia Haywood Cooper,instance of,Person,1. hasNameVariant,"hasNameVariant(Anna Julia Cooper, ""Anna Julia Cooper"")",21,22,0.4496434937611408,0.0,13,26,0.508641975308642,0.0
Anna Julia Haywood Cooper,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Anna Julia Cooper, ""Anna J. Cooper"")",16,17,0.4822843822843823,0.0,15,20,0.5722222222222223,0.0
Anna Julia Haywood Cooper,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Anna Julia Cooper, ""Anna Julia Cooper"")",20,28,0.35805422647527907,0.0,11,21,0.49273504273504276,0.0
Anna Julia Haywood Cooper,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Anna Julia Cooper, ""Cooper"")",25,26,0.43088023088023086,0.0,10,20,0.49603174603174605,0.0
Anna Julia Haywood Cooper,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Anna Julia Cooper, ""Anna"")",29,30,0.5040466779597215,0.0,13,20,0.49603174603174605,0.0
Anna Julia Haywood Cooper,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Anna Julia Haywood Cooper,instance of,Person,1. hasDescription,"hasDescription(Anna Julia Cooper, ""Enslaved. Free before the 13th Amendment. Scholar, author, educator, sociologist, speaker, and Black liberation activist. Teacher, principal, author, and public speaker. Founder of the Colored Women's League and the second president of Frelinghuysen University."")",21,22,0.5772430184194891,0.0,3,5,0.5500372856077554,0.0
Anna Julia Haywood Cooper,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Anna Julia Haywood Cooper,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Anna Julia Cooper, ""Raleigh, North Carolina"")",29,41,0.4998196248196248,0.0,14,18,0.5854063018242123,0.0
