TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Robert Blake,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Robert Blake,instance of,Person,1. hasNameVariant,"hasNameVariant(Robert Blake, ""Robert Blake"")",21,22,0.4496434937611408,0.0,12,18,0.5156565656565656,0.0
Robert Blake,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Robert Blake, ""Robert Blake"")",16,17,0.4822843822843823,0.0,14,19,0.5932914046121592,0.0
Robert Blake,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Robert Blake, ""Robert Blake"")",20,28,0.35805422647527907,0.0,10,19,0.5080808080808081,0.0
Robert Blake,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Robert Blake, ""Blake"")",25,26,0.43088023088023086,0.0,11,23,0.4988888888888889,0.0
Robert Blake,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Robert Blake, ""Robert"")",29,30,0.5040466779597215,0.0,10,22,0.49737945492662466,0.0
Robert Blake,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Robert Blake,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Robert Blake, ""United States"")",29,41,0.4998196248196248,0.0,17,19,0.594017094017094,0.0
Robert Blake,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Robert Blake,instance of,Person,1. has_Race,"has_Race(Robert Blake, ""Italian-American"")",36,38,0.49242424242424243,0.0,12,18,0.42063492063492064,0.0
Robert Blake,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
