TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Free Frank McWorter,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. hasNameVariant,"hasNameVariant(Frank McWorter, ""Frank McWorter"")",21,22,0.4496434937611408,0.0,15,17,0.5125000000000001,0.0
Free Frank McWorter,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Frank McWorter, ""Free Frank"")",16,17,0.4822843822843823,0.0,17,16,0.5758909853249476,0.0
Free Frank McWorter,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Frank McWorter, ""Frank McWorter"")",20,28,0.35805422647527907,0.0,12,18,0.49482109227871945,0.0
Free Frank McWorter,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Frank McWorter, ""McWorter"")",25,26,0.43088023088023086,0.0,10,17,0.49646464646464644,0.0
Free Frank McWorter,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Frank McWorter, ""Frank"")",29,30,0.5040466779597215,0.0,13,17,0.49691358024691357,0.0
Free Frank McWorter,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. hasDescription,"hasDescription(Frank McWorter, ""Enslaved. Self-purchased freedom. Town founder and planner. Established the town of New Philadelphia in Illinois."")",21,22,0.5772430184194891,0.0,7,9,0.5557823129251701,0.0
Free Frank McWorter,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Frank McWorter, ""United States"")",29,41,0.4998196248196248,0.0,17,18,0.5925925925925926,0.0
Free Frank McWorter,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. has_Race,"has_Race(Frank McWorter, ""African-American"")",36,38,0.49242424242424243,0.0,16,17,0.5156565656565656,0.0
Free Frank McWorter,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. hasBirthDate,"hasBirthDate(Frank McWorter, ""1777"")",31,32,0.3767676767676768,0.0,14,16,0.5092592592592592,0.0
Free Frank McWorter,instance of,Person,2. hasDeathDate,"hasDeathDate(Frank McWorter, ""September 7, 1854"")",31,32,0.46262626262626255,0.0,11,12,0.5117913832199547,0.0
Free Frank McWorter,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. hasSex,"hasSex(Frank McWorter, ""Male"")",20,21,0.42424242424242414,0.0,17,19,0.5333333333333333,0.0
Free Frank McWorter,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Frank McWorter, ""self-purchase of freedom"")",27,28,0.4809634809634809,0.0,11,9,0.502653399668325,0.0
Free Frank McWorter,instance of,Person,2. hasValue,"hasValue(Frank McWorter, ""Free Person, Town Founder and Planner"")",27,29,0.404040404040404,0.0,17,100,0.6418803418803419,0.24395572500006343
Free Frank McWorter,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. hasValue,"hasValue(Frank McWorter, ""Town Founder, Planner"")",27,29,0.404040404040404,0.0,15,20,0.5117913832199547,0.0
Free Frank McWorter,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Frank McWorter, ""Enslaver or Owner"")",23,33,0.5340909090909091,0.0,14,15,0.503030303030303,0.0
Free Frank McWorter,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Frank McWorter, ""Biological Father"")",33,34,0.5494417862838915,0.0,14,18,0.5092243186582809,0.0
Free Frank McWorter,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Biological Father, ""Frank McWorter"")",31,32,0.536075036075036,0.0,13,18,0.5080808080808081,0.0
Free Frank McWorter,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Free Frank McWorter,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Frank McWorter, ""Founder"")",28,29,0.5574242424242425,0.0,18,16,0.5963718820861678,0.0
Free Frank McWorter,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Frank McWorter, ""Founding of New Philadelphia in Illinois"")",14,15,0.3719548425430778,0.0,12,11,0.5003003003003003,0.0
Free Frank McWorter,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Free Frank McWorter,hasSex,Male,1. hasNameVariant,"hasNameVariant(Frank McWorter, ""Frank McWorter"")",35,36,0.6339869281045751,0.0,12,18,0.4930555555555555,0.0
Free Frank McWorter,hasSex,Male,2. hasPreferredNameVariant,"hasPreferredNameVariant(Frank McWorter, ""Free Frank"")",25,26,0.6068376068376068,0.0,7,13,0.5125786163522013,0.0
