TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Matthew Gaines,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Matthew Gaines,instance of,Person,1. hasNameVariant,"hasNameVariant(Matthew Gaines, ""Matthew Gaines"")",21,22,0.4496434937611408,0.0,15,17,0.5,0.0
Matthew Gaines,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Matthew Gaines, ""Matthew Gaines"")",16,17,0.4822843822843823,0.0,16,18,0.5736842105263158,0.0
Matthew Gaines,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Matthew Gaines, ""Matthew Gaines"")",20,28,0.35805422647527907,0.0,12,18,0.49482109227871945,0.0
Matthew Gaines,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Matthew Gaines, ""Gaines"")",25,26,0.43088023088023086,0.0,14,17,0.49737945492662466,0.0
Matthew Gaines,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Matthew Gaines, ""Matthew"")",29,30,0.5040466779597215,0.0,10,17,0.49603174603174605,0.0
Matthew Gaines,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Matthew Gaines,instance of,Person,1. hasDescription,"hasDescription(Matthew Gaines, ""Enslaved. Free after the Emancipation Proclamation. A community leader, minister, and Republican Texas state senator. Self-educated, multiple escapes, and settled in Burton, Washington County."")",21,22,0.5772430184194891,0.0,5,6,0.5644051130776795,0.0
Matthew Gaines,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Matthew Gaines,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Matthew Gaines, ""Near Alexandria, Louisiana"")",29,41,0.4998196248196248,0.0,16,15,0.5854063018242123,0.0
Matthew Gaines,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Matthew Gaines,instance of,Person,1. has_Race,"has_Race(Matthew Gaines, ""African-American"")",36,38,0.49242424242424243,0.0,12,13,0.4116161616161616,0.0
Matthew Gaines,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Matthew Gaines,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Matthew Gaines, 59)",24,25,0.46645021645021645,0.0,13,10,0.4138888888888889,0.0
