TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Figaro,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Figaro,instance of,Person,1. hasNameVariant,"hasNameVariant(Mary Hemings Bell, ""Mary Hemings Bell"")",21,22,0.4496434937611408,0.0,13,16,0.49691358024691357,0.0
Figaro,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Mary Hemings Bell, ""Mary Hemings Bell"")",16,17,0.4822843822843823,0.0,14,17,0.5708994708994709,0.0
Figaro,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Mary Hemings Bell, ""Mary Hemings Bell"")",20,28,0.35805422647527907,0.0,11,17,0.49273504273504276,0.0
Figaro,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Mary Hemings Bell, ""Hemings Bell"")",25,26,0.43088023088023086,0.0,12,16,0.49372759856630827,0.0
Figaro,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Mary Hemings Bell, ""Mary"")",29,30,0.5040466779597215,0.0,10,16,0.49603174603174605,0.0
Figaro,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Figaro,instance of,Person,1. hasDescription,"hasDescription(Mary Hemings Bell, ""Enslaved. Purchased and informally freed by Thomas Bell in 1792."")",21,22,0.5772430184194891,0.0,9,10,0.5753575357535753,0.0
Figaro,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Figaro,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Mary Hemings Bell, ""Charles City County, Virginia"")",29,41,0.4998196248196248,0.0,15,14,0.5829528158295281,0.0
Figaro,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Figaro,instance of,Person,1. has_Race,"has_Race(Mary Hemings Bell, ""Mixed-Race"")",36,38,0.49242424242424243,0.0,13,14,0.5047425474254742,0.0
Figaro,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
