TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Timothy Thomas Fortune,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Timothy Thomas Fortune,instance of,Person,1. has_Name,"has_Name(Timothy Thomas Fortune, ""Timothy Thomas Fortune"")",27,29,0.404040404040404,0.0,16,16,0.5065134099616858,0.0
Timothy Thomas Fortune,instance of,Person,2. has_Surname,"has_Surname(Timothy Thomas Fortune, ""Fortune"")",24,25,0.47056277056277057,0.0,15,20,0.5140096618357488,0.0
Timothy Thomas Fortune,instance of,Person,3. has_First_Name,"has_First_Name(Timothy Thomas Fortune, ""Timothy"").",36,37,0.3719548425430778,0.0,14,19,0.4988888888888889,0.0
Timothy Thomas Fortune,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Timothy Thomas Fortune,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Timothy Thomas Fortune, ""Adviser and Editor"")",24,29,0.520933014354067,0.0,11,12,0.4983539094650206,0.0
Timothy Thomas Fortune,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Timothy Thomas Fortune, ""Booker T. Washington"").",31,32,0.536075036075036,0.0,14,15,0.49212271973466004,0.0
Timothy Thomas Fortune,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Timothy Thomas Fortune,instance of,Person,1. has_Sex,"has_Sex(Timothy Thomas Fortune, ""Male"").",19,20,0.41313131313131307,0.0,17,15,0.4138888888888889,0.0
Timothy Thomas Fortune,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Timothy Thomas Fortune,instance of,Person,1. has_Occupation,"has_Occupation(Timothy Thomas Fortune, ""Orator, Civil Rights Leader, Journalist, Writer, Editor, Publisher"").",21,22,0.5162210338680927,0.0,9,10,0.4930682976554537,0.0
Timothy Thomas Fortune,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Timothy Thomas Fortune,instance of,Person,1. has_Age,"has_Age(Timothy Thomas Fortune, 71)",19,30,0.41313131313131307,0.0,20,15,0.4174603174603175,0.0
Timothy Thomas Fortune,instance of,Person,2. has_BirthDate,"has_BirthDate(Timothy Thomas Fortune, ""October 3, 1856"")",30,31,0.37121212121212127,0.0,13,14,0.49603174603174605,0.0
Timothy Thomas Fortune,instance of,Person,3. has_DeathDate,"has_DeathDate(Timothy Thomas Fortune, ""June 2, 1928"").",30,31,0.45568181818181824,0.0,13,11,0.40740740740740744,0.0
Timothy Thomas Fortune,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Timothy Thomas Fortune,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Timothy Thomas Fortune, ""African American"").",32,33,0.5040404040404041,0.0,15,13,0.4103942652329749,0.0
Timothy Thomas Fortune,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Timothy Thomas Fortune,instance of,Person,1. has_Person_Status,"has_Person_Status(Timothy Thomas Fortune, ""Enslaved Person, Civil Rights Leader, Journalist, Writer, Editor, Publisher"")",19,27,0.5040404040404041,0.0,10,100,0.5722222222222223,0.2011946755849157
Timothy Thomas Fortune,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Education at the first school for African Americans in Marianna after the Civil War""), has_Status_Generating_Event(Civil Rights Leader, ""Move to New York City in 1879""), has_Status_Generating_Event(Journalist, ""Editor of The New York Age""), has_Status_Generating_Event(Writer, ""Editor of The New York Age""), has_Status_Generating_Event(Editor, ""Editor of The New York Age""), has_Status_Generating_Event(Publisher, ""Editor of The New York Age"").",24,25,0.4707070707070707,0.0,2,100,0.5596371882086167,0.04939287968420026
