TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Isaiah Mays,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Isaiah Mays,instance of,Person,1. has_Name,"has_Name(Isaiah Mays, ""Isaiah Mays"")",27,29,0.404040404040404,0.0,10,15,0.2962962962962963,0.0
Isaiah Mays,instance of,Person,2. has_Surname,"has_Surname(Isaiah Mays, ""Mays"")",24,25,0.47056277056277057,0.0,11,14,0.5138888888888888,0.0
Isaiah Mays,instance of,Person,3. has_First_Name,"has_First_Name(Isaiah Mays, ""Isaiah"").",36,37,0.3719548425430778,0.0,9,19,0.4152046783625731,0.0
Isaiah Mays,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Isaiah Mays,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Isaiah Mays, ""Participant in the Wham Paymaster Robbery"")",29,30,0.4239789196310935,0.0,12,12,0.5811965811965812,0.0
Isaiah Mays,instance of,Person,2. Role_Provided_by,"Role_Provided_by(Participant in the Wham Paymaster Robbery, ""Awarded the Medal of Honor"").",13,14,0.3657628920786815,0.0,12,9,0.5777777777777778,0.0
Isaiah Mays,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Isaiah Mays,instance of,Person,1. has_Sex,"has_Sex(Isaiah Mays, ""Male"").",19,20,0.41313131313131307,0.0,11,13,0.3007662835249042,0.0
Isaiah Mays,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Isaiah Mays,instance of,Person,1. has_Occupation,"has_Occupation(Isaiah Mays, ""Buffalo Soldier in the United States Army""), has_Occupation(Isaiah Mays, ""Laborer in Arizona and New Mexico"").",21,22,0.5162210338680927,0.0,7,11,0.4897681854516387,0.0
Isaiah Mays,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
