TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Adam Elliot,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Adam Elliot,instance of,Person,1. hasNameVariant,"hasNameVariant(Adam Elliot, ""Adam Elliot"")",21,22,0.4496434937611408,0.0,12,19,0.5174603174603175,0.0
Adam Elliot,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Adam Elliot, ""Adam Elliot"")",16,17,0.4822843822843823,0.0,14,20,0.577124183006536,0.0
Adam Elliot,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Adam Elliot, ""Adam Elliot"")",20,28,0.35805422647527907,0.0,10,20,0.49737945492662466,0.0
Adam Elliot,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Adam Elliot, ""Elliot"")",25,26,0.43088023088023086,0.0,11,19,0.4988888888888889,0.0
Adam Elliot,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Adam Elliot, ""Adam"")",29,30,0.5040466779597215,0.0,11,18,0.4988888888888889,0.0
Adam Elliot,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Adam Elliot,instance of,Person,1. hasDescription,"hasDescription(Adam Elliot, ""Filmmaker known for his stop-motion animation films. Educated at the Victorian College of the Arts and won an Academy Award for Best Animated Short for Harvie Krumpet."")",21,22,0.5772430184194891,0.0,5,6,0.5528619528619529,0.0
Adam Elliot,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Adam Elliot,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Adam Elliot, ""Berwick, Victoria, Australia"")",29,41,0.4998196248196248,0.0,14,15,0.5858585858585857,0.0
Adam Elliot,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Adam Elliot,instance of,Person,1. has_Race,"has_Race(Adam Elliot, ""Australian"")",36,38,0.49242424242424243,0.0,15,11,0.4174603174603175,0.0
Adam Elliot,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Adam Elliot,instance of,Person,1. hasBirthDate,"hasBirthDate(Adam Elliot, ""January 2, 1972"")",31,32,0.3767676767676768,0.0,12,13,0.5025252525252525,0.0
Adam Elliot,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Adam Elliot,instance of,Person,1. hasSex,"hasSex(Adam Elliot, ""Male"")",20,21,0.42424242424242414,0.0,12,14,0.4259259259259259,0.0
Adam Elliot,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Adam Elliot,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Adam Elliot, ""education at the Victorian College of the Arts, winning an Academy Award for Best Animated Short for Harvie Krumpet"")",27,28,0.4809634809634809,0.0,6,7,0.4885304659498208,0.0
Adam Elliot,instance of,Person,2. hasValue,"hasValue(Adam Elliot, ""Filmmaker"")",27,29,0.404040404040404,0.0,10,17,0.41830065359477125,0.0
Adam Elliot,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Adam Elliot,instance of,Person,1. hasValue,"hasValue(Adam Elliot, ""Filmmaker"")",27,29,0.404040404040404,0.0,10,17,0.41830065359477125,0.0
Adam Elliot,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Adam Elliot,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Adam Elliot, ""Collaborator"")",23,33,0.5340909090909091,0.0,12,13,0.5065134099616858,0.0
Adam Elliot,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Adam Elliot, ""Geoffrey Rush"")",33,34,0.5494417862838915,0.0,12,21,0.501207729468599,0.0
Adam Elliot,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Geoffrey Rush, ""Adam Elliot"")",31,32,0.536075036075036,0.0,15,20,0.5125000000000001,0.0
