TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
James H Bronson,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
James H Bronson,instance of,Person,1. hasNameVariant,"hasNameVariant(James H. Bronson, ""James H. Bronson"")",21,22,0.4496434937611408,0.0,17,22,0.5098290598290598,0.0
James H Bronson,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(James H. Bronson, ""James H. Bronson"")",16,17,0.4822843822843823,0.0,18,18,0.5717668488160291,0.0
James H Bronson,instance of,Person,3. fullNameAsString,"string): fullNameAsString(James H. Bronson, ""James H. Bronson"")",20,28,0.35805422647527907,0.0,14,18,0.49338624338624343,0.0
James H Bronson,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(James H. Bronson, ""Bronson"")",25,26,0.43088023088023086,0.0,16,17,0.49603174603174605,0.0
James H Bronson,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(James H. Bronson, ""James"")",29,30,0.5040466779597215,0.0,16,16,0.49603174603174605,0.0
James H Bronson,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
James H Bronson,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(James H. Bronson, ""Indiana County, Pennsylvania"")",29,41,0.4998196248196248,0.0,16,17,0.5837245696400625,0.0
James H Bronson,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
James H Bronson,instance of,Person,1. has_Race,"has_Race(James H. Bronson, ""African-American"")",36,38,0.49242424242424243,0.0,19,21,0.5806763285024155,0.0
James H Bronson,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
James H Bronson,instance of,Person,1. hasAgeValue,"double): hasAgeValue(James H. Bronson, 46)",24,25,0.46645021645021645,0.0,21,19,0.41269841269841273,0.0
James H Bronson,instance of,Person,2. hasBirthDate,"hasBirthDate(James H. Bronson, ""1838"")",31,32,0.3767676767676768,0.0,23,21,0.4152046783625731,0.0
