TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Jean Francois Papillon,hasName,Jean François Papillon,Name Record Module,,32,32,0.5145502645502645,0.0,0,0,0.0,0.0
Jean Francois Papillon,hasName,Jean François Papillon,1. hasNameVariant,"hasNameVariant(Jean-François Papillon, ""Jean-François Papillon"")",58,61,0.8039215686274509,0.0,51,100,0.6448863636363636,0.9266368211041915
Jean Francois Papillon,hasName,Jean François Papillon,2. hasPreferredNameVariant,"hasPreferredNameVariant(Jean-François Papillon, ""Jean-François Papillon"")",42,44,0.6611721611721612,0.0,46,100,0.6307596513075965,0.9266368211041915
Jean Francois Papillon,hasName,Jean François Papillon,3. fullNameAsString,"string): fullNameAsString(Jean-François Papillon, ""Jean-François Papillon"")",31,32,0.5106516290726817,0.0,45,100,0.6280808080808081,0.8673636849609291
Jean Francois Papillon,hasName,Jean François Papillon,4. hasSurnameAsString,"string): hasSurnameAsString(Jean-François Papillon, ""Papillon"")",43,52,0.7142857142857143,0.0,49,100,0.6467051467051467,0.7321049202512239
Jean Francois Papillon,hasName,Jean François Papillon,5. hasFirstnameAsString,"string): hasFirstnameAsString(Jean-François Papillon, ""Jean-François"")",40,48,0.7060041407867494,0.0,46,100,0.6350649350649351,0.8021643431066532
Jean Francois Papillon,hasName,Jean François Papillon,Origin Record Module,,7,15,0.3976190476190476,0.0,0,0,0.0,0.0
Jean Francois Papillon,hasName,Jean François Papillon,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Jean-François Papillon, ""Africa"")",19,20,0.4067460317460318,0.0,55,100,0.6359307359307359,0.6569729210330907
Jean Francois Papillon,hasName,Jean François Papillon,Race Record Module,,16,16,0.4656084656084656,0.0,0,0,0.0,0.0
Jean Francois Papillon,hasName,Jean François Papillon,1. has_Race,"has_Race(Jean-François Papillon, ""African"")",56,59,0.7229437229437229,0.0,65,100,0.700845665961945,0.6569729210330907
Jean Francois Papillon,hasName,Jean François Papillon,Sex Record Module,,8,17,0.4005602240896358,0.0,0,0,0.0,0.0
Jean Francois Papillon,hasName,Jean François Papillon,1. hasSex,"hasSex(Jean-François Papillon, ""Male"")",50,53,0.671957671957672,0.0,70,100,0.7232854864433812,0.6569729210330907
Jean Francois Papillon,hasName,Jean François Papillon,Person Status Record Module,,18,18,0.4021164021164021,0.0,0,0,0.0,0.0
Jean Francois Papillon,hasName,Jean François Papillon,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Jean-François Papillon, ""escape from plantation, start of Haitian Revolution"")",30,38,0.6355311355311355,0.0,34,100,0.6173499702911468,0.3994395017823608
Jean Francois Papillon,hasName,Jean François Papillon,2. hasValue,"hasValue(Jean-François Papillon, ""Enslaved, Free, Commander-in-chief"")",56,59,0.7229437229437229,0.0,46,100,0.6350649350649351,0.44943641652398214
Jean Francois Papillon,hasName,Jean François Papillon,Occupation Record Module,,13,19,0.45634920634920634,0.0,0,0,0.0,0.0
