TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Sally Hemings,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. hasNameVariant,"hasNameVariant(Sally Hemings, ""Sally Hemings"")",21,22,0.4496434937611408,0.0,15,18,0.501207729468599,0.0
Sally Hemings,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Sally Hemings, ""Sally Hemings"")",16,17,0.4822843822843823,0.0,16,19,0.5747474747474748,0.0
Sally Hemings,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Sally Hemings, ""Sally Hemings"")",20,28,0.35805422647527907,0.0,13,19,0.49561403508771934,0.0
Sally Hemings,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Sally Hemings, ""Hemings"")",25,26,0.43088023088023086,0.0,14,18,0.49737945492662466,0.0
Sally Hemings,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Sally Hemings, ""Sally"")",29,30,0.5040466779597215,0.0,10,17,0.49737945492662466,0.0
Sally Hemings,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. hasDescription,"hasDescription(Sally Hemings, ""Enslaved. Free before the 13th Amendment. Had an agreement with Thomas Jefferson to return to slavery in Virginia on the condition that all their children would be freed when they came of age. Mother to six children, likely fathered by Jefferson."")",21,22,0.5772430184194891,0.0,4,5,0.5504181600955794,0.0
Sally Hemings,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Sally Hemings, ""Unknown"")",29,41,0.4998196248196248,0.0,23,24,0.5981087470449172,0.0
Sally Hemings,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. has_Race,"has_Race(Sally Hemings, ""One-quarter African ancestry"")",36,38,0.49242424242424243,0.0,10,18,0.4070707070707071,0.0
Sally Hemings,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Sally Hemings, 62)",24,25,0.46645021645021645,0.0,13,15,0.41452991452991456,0.0
Sally Hemings,instance of,Person,2. hasBirthDate,"hasBirthDate(Sally Hemings, ""1773"")",31,32,0.3767676767676768,0.0,10,11,0.4174603174603175,0.0
Sally Hemings,instance of,Person,3. hasDeathDate,"hasDeathDate(Sally Hemings, ""1835"")",31,32,0.46262626262626255,0.0,10,11,0.2968253968253968,0.0
Sally Hemings,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. hasSex,"hasSex(Sally Hemings, ""Female"")",20,21,0.42424242424242414,0.0,11,18,0.4211469534050179,0.0
Sally Hemings,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Sally Hemings, ""agreement with Thomas Jefferson, children's freedom"")",27,28,0.4809634809634809,0.0,10,11,0.4032258064516128,0.0
Sally Hemings,instance of,Person,2. hasValue,"hasValue(Sally Hemings, ""Enslaved, Free Person"")",27,29,0.404040404040404,0.0,22,100,0.40972222222222215,0.3032160644503863
Sally Hemings,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. hasValue,"hasValue(Sally Hemings, ""Servant"")",27,29,0.404040404040404,0.0,15,17,0.41830065359477125,0.0
Sally Hemings,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Sally Hemings, ""Enslaver or Owner"")",23,33,0.5340909090909091,0.0,14,15,0.5034188034188034,0.0
Sally Hemings,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Sally Hemings, ""Thomas Jefferson"")",33,34,0.5494417862838915,0.0,18,23,0.49836601307189543,0.0
Sally Hemings,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Thomas Jefferson, ""Sally Hemings"")",31,32,0.536075036075036,0.0,17,22,0.5092243186582809,0.0
Sally Hemings,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Sally Hemings,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Sally Hemings, ""Mother"")",28,29,0.5574242424242425,0.0,15,16,0.5981087470449172,0.0
Sally Hemings,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Sally Hemings, ""Motherhood of six children"")",14,15,0.3719548425430778,0.0,15,10,0.5338983050847458,0.0
Sally Hemings,hasSex,Female,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Sally Hemings,hasSex,Female,1. hasNameVariant,"hasNameVariant(Sally Hemings, ""Sally Hemings"")",35,36,0.6339869281045751,0.0,19,24,0.5806763285024155,0.0
Sally Hemings,hasSex,Female,2. hasPreferredNameVariant,"hasPreferredNameVariant(Sally Hemings, ""Sally Hemings"")",25,26,0.6068376068376068,0.0,16,23,0.5080808080808081,0.0
Sally Hemings,hasSex,Female,3. fullNameAsString,"string): fullNameAsString(Sally Hemings, ""Sally Hemings"")",24,25,0.4795321637426901,0.0,16,23,0.41228070175438597,0.0
Sally Hemings,hasSex,Female,4. hasSurnameAsString,"string): hasSurnameAsString(Sally Hemings, ""Hemings"")",37,38,0.6904761904761904,0.0,14,18,0.4077568134171908,0.0
Sally Hemings,hasSex,Female,5. hasFirstnameAsString,"string): hasFirstnameAsString(Sally Hemings, ""Sally"")",28,36,0.6135265700483091,0.0,17,21,0.49737945492662466,0.0
Sally Hemings,hasSex,Female,Description Module,,17,17,0.3148148148148148,0.0,0,0,0.0,0.0
Sally Hemings,hasSex,Female,1. hasDescription,"hasDescription(Sally Hemings, ""Enslaved. Free before the 13th Amendment. Had an agreement with Thomas Jefferson to return to slavery in Virginia on the condition that all their children would be freed when they came of age. Mother to six children, likely fathered by Jefferson."")",35,36,0.6339869281045751,0.0,4,5,0.5627240143369175,0.0
Sally Hemings,hasSex,Female,Origin Record Module,,8,8,0.4055555555555556,0.0,0,0,0.0,0.0
Sally Hemings,hasSex,Female,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Sally Hemings, ""Unknown"")",13,14,0.3055555555555555,0.0,15,16,0.5005910165484634,0.0
Sally Hemings,hasSex,Female,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Sally Hemings,hasSex,Female,1. has_Race,"has_Race(Sally Hemings, ""One-quarter African ancestry"")",47,50,0.5909090909090909,0.0,13,18,0.5080808080808081,0.0
Sally Hemings,hasSex,Female,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Sally Hemings,hasSex,Female,1. hasAgeValue,"double): hasAgeValue(Sally Hemings, 62)",40,42,0.6507936507936508,0.0,18,20,0.5064102564102564,0.0
Sally Hemings,hasSex,Female,2. hasBirthDate,"hasBirthDate(Sally Hemings, ""1773"")",38,40,0.5666666666666667,0.0,20,22,0.5103174603174603,0.0
Sally Hemings,hasSex,Female,3. hasDeathDate,"hasDeathDate(Sally Hemings, ""1835"")",38,40,0.6444444444444445,0.0,20,22,0.42698412698412697,0.0
Sally Hemings,hasSex,Female,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Sally Hemings,hasSex,Female,1. hasSex,"hasSex(Sally Hemings, ""Female"")",80,100,0.8888888888888888,1.0,32,100,0.5315412186379929,0.3799783615910079
Sally Hemings,hasSex,Female,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Sally Hemings,hasSex,Female,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Sally Hemings, ""agreement with Thomas Jefferson, children's freedom"")",31,32,0.6752136752136751,0.0,10,11,0.49569892473118277,0.0
