TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Lewis Hayden,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Lewis Hayden,instance of,Person,1. has_Name,"has_Name(Lewis Hayden, ""Lewis Hayden"")",27,29,0.404040404040404,0.0,14,15,0.4152046783625731,0.0
Lewis Hayden,instance of,Person,2. has_Surname,"has_Surname(Lewis Hayden, ""Hayden"")",24,25,0.47056277056277057,0.0,15,13,0.5103174603174603,0.0
Lewis Hayden,instance of,Person,3. has_First_Name,"has_First_Name(Lewis Hayden, ""Lewis"").",36,37,0.3719548425430778,0.0,14,18,0.4152046783625731,0.0
Lewis Hayden,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Lewis Hayden,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Lewis Hayden, ""Spouse""), has_Interagent_Relationship_Type_To(Lewis Hayden, ""Colleague"")",24,29,0.520933014354067,0.0,8,14,0.49132791327913283,0.0
Lewis Hayden,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Lewis Hayden, ""Harriet Hayden""), is_Relationship_To(Lewis Hayden, ""William Lloyd Garrison""), is_Relationship_To(Lewis Hayden, ""John Brown"").",31,32,0.536075036075036,0.0,6,13,0.4882599580712788,0.0
Lewis Hayden,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Lewis Hayden,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Lewis Hayden, ""Rescuer""), has_Participant_Role(Lewis Hayden, ""Resistor"").",29,30,0.4239789196310935,0.0,12,18,0.5768321513002364,0.0
Lewis Hayden,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Lewis Hayden,instance of,Person,1. has_Sex,"has_Sex(Lewis Hayden, ""Male"").",19,20,0.41313131313131307,0.0,17,13,0.4222222222222222,0.0
Lewis Hayden,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Lewis Hayden,instance of,Person,1. has_Occupation,"has_Occupation(Lewis Hayden, ""Slave, Abolitionist, Lecturer, Businessman, Politician, Member of the Boston Vigilance Committee"").",21,22,0.5162210338680927,0.0,9,10,0.4906976744186046,0.0
Lewis Hayden,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Lewis Hayden,instance of,Person,1. has_Age,"has_Age(Lewis Hayden, ""Unknown"")",19,30,0.41313131313131307,0.0,21,24,0.42013888888888884,0.0
Lewis Hayden,instance of,Person,2. has_BirthDate,"has_BirthDate(Lewis Hayden, ""1811"")",30,31,0.37121212121212127,0.0,15,11,0.4174603174603175,0.0
Lewis Hayden,instance of,Person,3. has_DeathDate,"has_DeathDate(Lewis Hayden, ""Unknown"").",30,31,0.45568181818181824,0.0,18,20,0.2948717948717949,0.0
Lewis Hayden,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Lewis Hayden,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Lewis Hayden, ""African American"").",32,33,0.5040404040404041,0.0,14,19,0.5098290598290598,0.0
Lewis Hayden,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Lewis Hayden,instance of,Person,1. has_Person_Status,"has_Person_Status(Lewis Hayden, ""Enslaved Person, Abolitionist, Politician"")",19,27,0.5040404040404041,0.0,15,100,0.5818713450292398,0.2789425453258252
Lewis Hayden,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Escape from slavery""), has_Status_Generating_Event(Abolitionist, ""Involvement in abolitionist activities""), has_Status_Generating_Event(Politician, ""Election to Massachusetts state legislature"").",24,25,0.4707070707070707,0.0,5,100,0.5638543107422774,0.13819929773426579
Lewis Hayden,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Lewis Hayden,hasSex,Male,1. has_Name,"has_Name(Lewis Hayden, ""Lewis Hayden"")",47,50,0.5909090909090909,0.0,10,32,0.5175438596491228,0.0
Lewis Hayden,hasSex,Male,2. has_Surname,"has_Surname(Lewis Hayden, ""Hayden"")",50,53,0.6507936507936508,0.0,10,29,0.5190476190476191,0.0
Lewis Hayden,hasSex,Male,3. has_First_Name,"has_First_Name(Lewis Hayden, ""Lewis"").",35,45,0.5588235294117647,0.0,10,26,0.5175438596491228,0.0
Lewis Hayden,hasSex,Male,Interagent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Lewis Hayden,hasSex,Male,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Lewis Hayden, ""Spouse""), has_Interagent_Relationship_Type_To(Lewis Hayden, ""Colleague"")",18,23,0.5906432748538012,0.0,5,9,0.4803523035230352,0.0
Lewis Hayden,hasSex,Male,2. is_Relationship_To,"is_Relationship_To(Lewis Hayden, ""Harriet Hayden""), is_Relationship_To(Lewis Hayden, ""William Lloyd Garrison""), is_Relationship_To(Lewis Hayden, ""John Brown"").",15,15,0.43650793650793646,0.0,4,8,0.4785115303983229,0.0
Lewis Hayden,hasSex,Male,Participant Role Record Module,,11,11,0.4666666666666666,0.0,0,0,0.0,0.0
Lewis Hayden,hasSex,Male,1. has_Participant_Role,"has_Participant_Role(Lewis Hayden, ""Rescuer""), has_Participant_Role(Lewis Hayden, ""Resistor"").",28,29,0.5434782608695653,0.0,6,11,0.5939716312056738,0.0
Lewis Hayden,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Lewis Hayden,hasSex,Male,1. has_Sex,"has_Sex(Lewis Hayden, ""Male"").",75,80,0.8666666666666667,0.0,24,100,0.5222222222222223,0.3799783615910079
Lewis Hayden,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Lewis Hayden,hasSex,Male,1. has_Occupation,"has_Occupation(Lewis Hayden, ""Slave, Abolitionist, Lecturer, Businessman, Politician, Member of the Boston Vigilance Committee"").",26,27,0.5588235294117647,0.0,5,7,0.4799741602067183,0.0
Lewis Hayden,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Lewis Hayden,hasSex,Male,1. has_Age,"has_Age(Lewis Hayden, ""Unknown"")",50,53,0.6,0.0,11,19,0.5208333333333334,0.0
Lewis Hayden,hasSex,Male,2. has_BirthDate,"has_BirthDate(Lewis Hayden, ""1811"")",36,38,0.5625,0.0,10,17,0.5190476190476191,0.0
Lewis Hayden,hasSex,Male,3. has_DeathDate,"has_DeathDate(Lewis Hayden, ""Unknown"").",36,38,0.6388888888888888,0.0,9,16,0.5170940170940171,0.0
Lewis Hayden,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Lewis Hayden,hasSex,Male,1. has_Race_or_Color,"has_Race_or_Color(Lewis Hayden, ""African American"").",31,32,0.6222222222222222,0.0,11,16,0.4914529914529915,0.0
Lewis Hayden,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Lewis Hayden,hasSex,Male,1. has_Person_Status,"has_Person_Status(Lewis Hayden, ""Enslaved Person, Abolitionist, Politician"")",31,32,0.6222222222222222,0.0,7,8,0.48538011695906436,0.0
Lewis Hayden,hasSex,Male,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Escape from slavery""), has_Status_Generating_Event(Abolitionist, ""Involvement in abolitionist activities""), has_Status_Generating_Event(Politician, ""Election to Massachusetts state legislature"").",28,29,0.6666666666666666,0.0,3,5,0.47637159981558314,0.0
Lewis Hayden,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Lewis Hayden,hasParticipantRole,Child,1. has_Name,"has_Name(Lewis Hayden, ""Lewis Hayden"")",34,36,0.5774410774410774,0.0,14,15,0.5596491228070176,0.0
Lewis Hayden,hasParticipantRole,Child,2. has_Surname,"has_Surname(Lewis Hayden, ""Hayden"")",38,39,0.582010582010582,0.0,15,14,0.48571428571428577,0.0
Lewis Hayden,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Lewis Hayden, ""Lewis"").",40,41,0.596677559912854,0.0,14,19,0.4842105263157895,0.0
Lewis Hayden,hasParticipantRole,Child,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
