TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Bose Ikard,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Bose Ikard,instance of,Person,1. has_Name,"has_Name(Bose Ikard, ""Bose Ikard"")",27,29,0.404040404040404,0.0,15,24,0.42810457516339867,0.0
Bose Ikard,instance of,Person,2. has_Surname,"has_Surname(Bose Ikard, ""Ikard"")",24,25,0.47056277056277057,0.0,11,21,0.5298611111111111,0.0
Bose Ikard,instance of,Person,3. has_First_Name,"has_First_Name(Bose Ikard, ""Bose"").",36,37,0.3719548425430778,0.0,15,26,0.5103174603174603,0.0
Bose Ikard,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Bose Ikard,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Bose Ikard, ""Enslaver""), has_Interagent_Relationship_Type_To(Bose Ikard, ""Employer"")",24,29,0.520933014354067,0.0,8,17,0.4916666666666667,0.0
Bose Ikard,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Bose Ikard, ""Charles Goodnight"").",31,32,0.536075036075036,0.0,17,19,0.5098290598290598,0.0
Bose Ikard,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Bose Ikard,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Bose Ikard, ""Participant in the pioneering cattle drives on the Goodnight–Loving Trail"").",29,30,0.4239789196310935,0.0,10,9,0.5737373737373738,0.0
Bose Ikard,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Bose Ikard,instance of,Person,1. has_Sex,"has_Sex(Bose Ikard, ""Male"").",19,20,0.41313131313131307,0.0,12,14,0.4246031746031746,0.0
Bose Ikard,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Bose Ikard,instance of,Person,1. has_Occupation,"has_Occupation(Bose Ikard, ""Slave, Cowboy, Tracker, De facto banker on cattle drives, Farmer"").",21,22,0.5162210338680927,0.0,8,11,0.49532163742690055,0.0
Bose Ikard,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Bose Ikard,instance of,Person,1. has_Age,"has_Age(Bose Ikard, 86)",19,30,0.41313131313131307,0.0,14,15,0.4323671497584541,0.0
Bose Ikard,instance of,Person,2. has_BirthDate,"has_BirthDate(Bose Ikard, ""1843"")",30,31,0.37121212121212127,0.0,10,11,0.5126262626262627,0.0
Bose Ikard,instance of,Person,3. has_DeathDate,"has_DeathDate(Bose Ikard, ""January 4, 1929"").",30,31,0.45568181818181824,0.0,12,13,0.4185185185185185,0.0
Bose Ikard,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Bose Ikard,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Bose Ikard, ""African-American"").",32,33,0.5040404040404041,0.0,14,16,0.4155555555555555,0.0
Bose Ikard,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
