TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Lucinda Davis,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Lucinda Davis,instance of,Person,1. has_Name,"has_Name(Lucinda Davis, ""Lucinda Davis"")",27,29,0.404040404040404,0.0,13,14,0.4138888888888889,0.0
Lucinda Davis,instance of,Person,2. has_Surname,"has_Surname(Lucinda Davis, ""Davis"")",24,25,0.47056277056277057,0.0,10,13,0.5103174603174603,0.0
Lucinda Davis,instance of,Person,3. has_First_Name,"has_First_Name(Lucinda Davis, ""Lucinda"").",36,37,0.3719548425430778,0.0,13,18,0.5047425474254742,0.0
Lucinda Davis,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Lucinda Davis,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Lucinda Davis, ""Enslaver or Owner"")",24,29,0.520933014354067,0.0,13,14,0.5012519561815337,0.0
Lucinda Davis,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Lucinda Davis, ""Tuskaya-hiniha"").",31,32,0.536075036075036,0.0,14,15,0.49786324786324787,0.0
Lucinda Davis,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Lucinda Davis,instance of,Person,1. has_Sex,"has_Sex(Lucinda Davis, ""Female"").",19,20,0.41313131313131307,0.0,10,18,0.41919191919191917,0.0
Lucinda Davis,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Lucinda Davis,instance of,Person,1. has_Occupation,"has_Occupation(Lucinda Davis, ""Slave, Caregiver"").",21,22,0.5162210338680927,0.0,11,20,0.52,0.0
Lucinda Davis,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Lucinda Davis,instance of,Person,1. has_Age,"has_Age(Lucinda Davis, 89)",19,30,0.41313131313131307,0.0,12,13,0.42735042735042733,0.0
Lucinda Davis,instance of,Person,2. has_BirthDate,"has_BirthDate(Lucinda Davis, ""1848"")",30,31,0.37121212121212127,0.0,10,11,0.5092592592592592,0.0
Lucinda Davis,instance of,Person,3. has_DeathDate,"has_DeathDate(Lucinda Davis, ""1937"").",30,31,0.45568181818181824,0.0,9,11,0.41591591591591587,0.0
Lucinda Davis,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Lucinda Davis,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Lucinda Davis, ""Creek Indian"").",32,33,0.5040404040404041,0.0,15,16,0.5117913832199547,0.0
Lucinda Davis,instance of,Person,Ethnolinguistic Descriptor Record Module,,31,31,0.569949494949495,0.0,0,0,0.0,0.0
Lucinda Davis,instance of,Person,1. has_Ethnolinguistic_Descriptor,"has_Ethnolinguistic_Descriptor(Lucinda Davis, ""Muskogee Creek"").",32,33,0.5858585858585857,0.0,11,12,0.5038194444444445,0.0
Lucinda Davis,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Lucinda Davis,instance of,Person,1. has_Person_Status,"has_Person_Status(Lucinda Davis, ""Enslaved Person, Free Person"")",19,27,0.5040404040404041,0.0,17,100,0.5868055555555555,0.5368927118515179
Lucinda Davis,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sale to Tuskaya-hiniha""), has_Status_Generating_Event(Free Person, ""Emancipation"").",24,25,0.4707070707070707,0.0,9,100,0.5710594315245477,0.39429517574403816
Lucinda Davis,hasName,Lucinda Davis,Name Record Module,,32,32,0.5145502645502645,0.0,0,0,0.0,0.0
Lucinda Davis,hasName,Lucinda Davis,1. has_Name,"has_Name(Lucinda Davis, ""Lucinda Davis"")",78,82,0.8787878787878788,0.0,49,100,0.6211538461538462,0.8955324150715727
Lucinda Davis,hasName,Lucinda Davis,2. has_Surname,"has_Surname(Lucinda Davis, ""Davis"")",57,70,0.5476190476190476,0.0,54,100,0.6366300366300366,0.8032002037467096
Lucinda Davis,hasName,Lucinda Davis,3. has_First_Name,"has_First_Name(Lucinda Davis, ""Lucinda"").",58,61,0.5350140056022409,0.0,48,100,0.618511569731082,0.8032002037467098
Lucinda Davis,hasName,Lucinda Davis,Interagent Relationship Record Module,,14,18,0.4765122265122265,0.0,0,0,0.0,0.0
Lucinda Davis,hasName,Lucinda Davis,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Lucinda Davis, ""Enslaver or Owner"")",22,27,0.5486215538847118,0.0,31,100,0.40423739015288307,0.4494364165239822
Lucinda Davis,hasName,Lucinda Davis,2. is_Relationship_To,"is_Relationship_To(Lucinda Davis, ""Tuskaya-hiniha"").",14,15,0.41269841269841273,0.0,40,100,0.6217948717948718,0.5023287782256718
Lucinda Davis,hasName,Lucinda Davis,Sex Record Module,,8,17,0.4005602240896358,0.0,0,0,0.0,0.0
Lucinda Davis,hasName,Lucinda Davis,1. has_Sex,"has_Sex(Lucinda Davis, ""Female"").",47,50,0.6571428571428571,0.0,57,100,0.6441336441336442,0.5797386715376658
Lucinda Davis,hasName,Lucinda Davis,Occupation Record Module,,13,19,0.45634920634920634,0.0,0,0,0.0,0.0
Lucinda Davis,hasName,Lucinda Davis,1. has_Occupation,"has_Occupation(Lucinda Davis, ""Slave, Caregiver"").",33,35,0.5350140056022409,0.0,41,100,0.5994871794871796,0.5023287782256719
Lucinda Davis,hasName,Lucinda Davis,Age Record Module,,8,25,0.4005602240896358,0.0,0,0,0.0,0.0
Lucinda Davis,hasName,Lucinda Davis,1. has_Age,"has_Age(Lucinda Davis, 89)",47,62,0.6571428571428571,0.0,67,100,0.6794871794871794,0.5797386715376658
Lucinda Davis,hasName,Lucinda Davis,2. has_BirthDate,"has_BirthDate(Lucinda Davis, ""1848"")",43,45,0.5386904761904762,0.0,53,100,0.6331908831908831,0.5797386715376658
Lucinda Davis,hasName,Lucinda Davis,3. has_DeathDate,"has_DeathDate(Lucinda Davis, ""1937"").",43,45,0.6089285714285715,0.0,52,100,0.6299376299376299,0.5797386715376658
Lucinda Davis,hasName,Lucinda Davis,Race Record Module,,16,16,0.4656084656084656,0.0,0,0,0.0,0.0
Lucinda Davis,hasName,Lucinda Davis,1. has_Race_or_Color,"has_Race_or_Color(Lucinda Davis, ""Creek Indian"").",37,38,0.6547619047619048,0.0,42,100,0.6012558869701726,0.5023287782256719
Lucinda Davis,hasName,Lucinda Davis,Ethnolinguistic Descriptor Record Module,,13,17,0.5011904761904762,0.0,0,0,0.0,0.0
Lucinda Davis,hasName,Lucinda Davis,1. has_Ethnolinguistic_Descriptor,"has_Ethnolinguistic_Descriptor(Lucinda Davis, ""Muskogee Creek"").",20,26,0.5064935064935064,0.0,34,100,0.5805288461538461,0.5023287782256719
Lucinda Davis,hasName,Lucinda Davis,Person Status Record Module,,18,18,0.4021164021164021,0.0,0,0,0.0,0.0
Lucinda Davis,hasName,Lucinda Davis,1. has_Person_Status,"has_Person_Status(Lucinda Davis, ""Enslaved Person, Free Person"")",30,38,0.5904761904761905,0.0,34,100,0.5805288461538461,0.3554767779546839
Lucinda Davis,hasName,Lucinda Davis,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sale to Tuskaya-hiniha""), has_Status_Generating_Event(Free Person, ""Emancipation"").",27,33,0.626984126984127,0.0,13,19,0.44891671635857683,0.0
Lucinda Davis,hasFirstName,Lucinda,Name Record Module,,27,27,0.4314814814814814,0.0,0,0,0.0,0.0
Lucinda Davis,hasFirstName,Lucinda,1. has_Name,"has_Name(Lucinda Davis, ""Lucinda Davis"")",61,64,0.73989898989899,0.0,30,100,0.5821428571428572,0.5368927118515179
Lucinda Davis,hasFirstName,Lucinda,2. has_Surname,"has_Surname(Lucinda Davis, ""Davis"")",54,64,0.6944444444444445,0.0,33,100,0.5904761904761905,0.3032160644503863
Lucinda Davis,hasFirstName,Lucinda,3. has_First_Name,"has_First_Name(Lucinda Davis, ""Lucinda"").",83,86,0.9019607843137255,0.0,29,100,0.5807200929152149,0.7092972666062738
Lucinda Davis,hasFirstName,Lucinda,Interagent Relationship Record Module,,20,20,0.44798369798369797,0.0,0,0,0.0,0.0
Lucinda Davis,hasFirstName,Lucinda,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Lucinda Davis, ""Enslaver or Owner"")",28,33,0.4939431913116124,0.0,18,100,0.3791638721216186,0.3032160644503863
Lucinda Davis,hasFirstName,Lucinda,2. is_Relationship_To,"is_Relationship_To(Lucinda Davis, ""Tuskaya-hiniha"").",18,25,0.48412698412698413,0.0,24,100,0.5686813186813187,0.33517574332792605
