TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Lee,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
William Lee,instance of,Person,1. hasNameVariant,"hasNameVariant(William Lewis Reece, ""William Lewis Reece"")",21,22,0.4496434937611408,0.0,9,15,0.4952107279693487,0.0
William Lee,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(William Lewis Reece, ""William Reece"")",16,17,0.4822843822843823,0.0,12,16,0.5717668488160291,0.0
William Lee,instance of,Person,3. fullNameAsString,"string): fullNameAsString(William Lewis Reece, ""William Lewis Reece"")",20,28,0.35805422647527907,0.0,8,16,0.4915458937198068,0.0
William Lee,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(William Lewis Reece, ""Reece"")",25,26,0.43088023088023086,0.0,10,16,0.49561403508771934,0.0
William Lee,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(William Lewis Reece, ""William"")",29,30,0.5040466779597215,0.0,9,15,0.49408014571948994,0.0
William Lee,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
William Lee,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(William Lewis Reece, ""Oklahoma"")",29,41,0.4998196248196248,0.0,17,18,0.5925925925925926,0.0
William Lee,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
William Lee,instance of,Person,1. has_Race,"has_Race(William Lewis Reece, ""American"")",36,38,0.49242424242424243,0.0,13,14,0.2940379403794038,0.0
William Lee,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
William Lee,instance of,Person,1. hasBirthDate,"hasBirthDate(William Lewis Reece, ""July 1, 1959"")",31,32,0.3767676767676768,0.0,7,8,0.409297052154195,0.0
William Lee,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
William Lee,instance of,Person,1. hasSex,"hasSex(William Lewis Reece, ""Male"")",20,21,0.42424242424242414,0.0,10,11,0.2968253968253968,0.0
