TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Moses Roper,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Moses Roper,instance of,Person,1. hasNameVariant,"hasNameVariant(Moses Roper, ""Moses Roper"")",21,22,0.4496434937611408,0.0,17,25,0.5174603174603175,0.0
Moses Roper,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Moses Roper, ""Moses Roper"")",16,17,0.4822843822843823,0.0,18,24,0.5947712418300654,0.0
Moses Roper,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Moses Roper, ""Moses Roper"")",20,28,0.35805422647527907,0.0,14,24,0.5092243186582809,0.0
Moses Roper,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Moses Roper, ""Roper"")",25,26,0.43088023088023086,0.0,15,23,0.4994331065759637,0.0
Moses Roper,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Moses Roper, ""Moses"")",29,30,0.5040466779597215,0.0,14,22,0.49836601307189543,0.0
Moses Roper,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Moses Roper,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Moses Roper, ""Southern United States"")",29,41,0.4998196248196248,0.0,18,19,0.5888888888888889,0.0
Moses Roper,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Moses Roper,instance of,Person,1. has_Race,"has_Race(Moses Roper, ""African-American"")",36,38,0.49242424242424243,0.0,17,19,0.4214092140921409,0.0
Moses Roper,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Moses Roper,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Moses Roper, 76)",24,25,0.46645021645021645,0.0,14,15,0.41591591591591587,0.0
Moses Roper,instance of,Person,2. hasBirthDate,"hasBirthDate(Moses Roper, ""1815"")",31,32,0.3767676767676768,0.0,15,17,0.5126262626262627,0.0
