TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Alonzo Franklin Herndon,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,instance of,Person,1. has_Name,"has_Name(Alonzo ""Lon"" Franklin Herndon, ""Alonzo 'Lon' Franklin Herndon"")",27,29,0.404040404040404,0.0,10,19,0.5009259259259259,0.0
Alonzo Franklin Herndon,instance of,Person,2. has_Surname,"has_Surname(Alonzo ""Lon"" Franklin Herndon, ""Herndon"")",24,25,0.47056277056277057,0.0,14,18,0.5092243186582809,0.0
Alonzo Franklin Herndon,instance of,Person,3. has_First_Name,"has_First_Name(Alonzo ""Lon"" Franklin Herndon, ""Alonzo"")",36,37,0.3719548425430778,0.0,13,17,0.5747474747474748,0.0
Alonzo Franklin Herndon,instance of,Person,4. has_Alternate_Name,"has_Alternate_Name(Alonzo ""Lon"" Franklin Herndon, ""Lon"").",25,32,0.49927849927849927,0.0,13,15,0.5070175438596491,0.0
Alonzo Franklin Herndon,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,instance of,Person,1. has_Sex,"has_Sex(Alonzo ""Lon"" Franklin Herndon, ""Male"").",19,20,0.41313131313131307,0.0,15,17,0.5132387706855792,0.0
Alonzo Franklin Herndon,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,instance of,Person,1. has_Occupation,"has_Occupation(Alonzo ""Lon"" Franklin Herndon, ""Slave, Entrepreneur, Businessman, Founder of the Atlanta Family Life Insurance Company"").",21,22,0.5162210338680927,0.0,7,9,0.4900326797385621,0.0
Alonzo Franklin Herndon,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,instance of,Person,1. has_Age,"has_Age(Alonzo ""Lon"" Franklin Herndon, 69)",19,30,0.41313131313131307,0.0,17,18,0.5174603174603175,0.0
Alonzo Franklin Herndon,instance of,Person,2. has_BirthDate,"has_BirthDate(Alonzo ""Lon"" Franklin Herndon, ""June 26, 1858"")",30,31,0.37121212121212127,0.0,12,13,0.5717668488160291,0.0
Alonzo Franklin Herndon,instance of,Person,3. has_DeathDate,"has_DeathDate(Alonzo ""Lon"" Franklin Herndon, ""July 21, 1927"").",30,31,0.45568181818181824,0.0,12,13,0.5046594982078854,0.0
Alonzo Franklin Herndon,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Alonzo ""Lon"" Franklin Herndon, ""African-American"").",32,33,0.5040404040404041,0.0,11,15,0.5019323671497585,0.0
Alonzo Franklin Herndon,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,instance of,Person,1. has_Person_Status,"has_Person_Status(Alonzo ""Lon"" Franklin Herndon, ""Enslaved Person, Millionaire"")",19,27,0.5040404040404041,0.0,14,100,0.5805555555555556,0.25969799324016246
Alonzo Franklin Herndon,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Birth""), has_Status_Generating_Event(Millionaire, ""Entrepreneurship"").",24,25,0.4707070707070707,0.0,10,100,0.5727969348659004,0.24395572500006343
Alonzo Franklin Herndon,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasSex,Male,1. has_Name,"has_Name(Alonzo ""Lon"" Franklin Herndon, ""Alonzo 'Lon' Franklin Herndon"")",47,50,0.5909090909090909,0.0,8,15,0.4861111111111111,0.0
Alonzo Franklin Herndon,hasSex,Male,2. has_Surname,"has_Surname(Alonzo ""Lon"" Franklin Herndon, ""Herndon"")",50,53,0.6507936507936508,0.0,11,14,0.49109014675052415,0.0
Alonzo Franklin Herndon,hasSex,Male,3. has_First_Name,"has_First_Name(Alonzo ""Lon"" Franklin Herndon, ""Alonzo"")",35,45,0.5588235294117647,0.0,10,13,0.4904040404040404,0.0
Alonzo Franklin Herndon,hasSex,Male,4. has_Alternate_Name,"has_Alternate_Name(Alonzo ""Lon"" Franklin Herndon, ""Lon"").",30,31,0.6190476190476191,0.0,10,12,0.6008771929824561,0.0
Alonzo Franklin Herndon,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasSex,Male,1. has_Sex,"has_Sex(Alonzo ""Lon"" Franklin Herndon, ""Male"").",75,80,0.8666666666666667,0.0,16,100,0.49349881796690304,0.3032160644503863
Alonzo Franklin Herndon,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasSex,Male,1. has_Occupation,"has_Occupation(Alonzo ""Lon"" Franklin Herndon, ""Slave, Entrepreneur, Businessman, Founder of the Atlanta Family Life Insurance Company"").",26,27,0.5588235294117647,0.0,4,6,0.5906862745098039,0.0
Alonzo Franklin Herndon,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasSex,Male,1. has_Age,"has_Age(Alonzo ""Lon"" Franklin Herndon, 69)",50,53,0.6,0.0,13,14,0.49603174603174605,0.0
Alonzo Franklin Herndon,hasSex,Male,2. has_BirthDate,"has_BirthDate(Alonzo ""Lon"" Franklin Herndon, ""June 26, 1858"")",36,38,0.5625,0.0,9,10,0.4886156648451731,0.0
Alonzo Franklin Herndon,hasSex,Male,3. has_DeathDate,"has_DeathDate(Alonzo ""Lon"" Franklin Herndon, ""July 21, 1927"").",36,38,0.6388888888888888,0.0,9,10,0.48835125448028666,0.0
Alonzo Franklin Herndon,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasSex,Male,1. has_Race_or_Color,"has_Race_or_Color(Alonzo ""Lon"" Franklin Herndon, ""African-American"").",31,32,0.6222222222222222,0.0,8,12,0.4867149758454106,0.0
Alonzo Franklin Herndon,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasSex,Male,1. has_Person_Status,"has_Person_Status(Alonzo ""Lon"" Franklin Herndon, ""Enslaved Person, Millionaire"")",31,32,0.6222222222222222,0.0,7,8,0.4847222222222222,0.0
Alonzo Franklin Herndon,hasSex,Male,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Birth""), has_Status_Generating_Event(Millionaire, ""Entrepreneurship"").",28,29,0.6666666666666666,0.0,5,7,0.48084291187739464,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,1. has_Name,"has_Name(Alonzo ""Lon"" Franklin Herndon, ""Alonzo 'Lon' Franklin Herndon"")",34,36,0.5774410774410774,0.0,10,10,0.5351851851851852,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,2. has_Surname,"has_Surname(Alonzo ""Lon"" Franklin Herndon, ""Herndon"")",38,39,0.582010582010582,0.0,10,9,0.4792452830188679,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Alonzo ""Lon"" Franklin Herndon, ""Alonzo"")",40,41,0.596677559912854,0.0,13,13,0.5515151515151515,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,4. has_Alternate_Name,"has_Alternate_Name(Alonzo ""Lon"" Franklin Herndon, ""Lon"").",36,42,0.6207311207311207,0.0,10,12,0.4783625730994152,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,1. has_Sex,"has_Sex(Alonzo ""Lon"" Franklin Herndon, ""Male"").",29,30,0.48888888888888893,0.0,12,9,0.4808510638297872,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,1. has_Occupation,"has_Occupation(Alonzo ""Lon"" Franklin Herndon, ""Slave, Entrepreneur, Businessman, Founder of the Atlanta Family Life Insurance Company"").",46,47,0.6145969498910675,0.0,6,6,0.6098039215686275,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,1. has_Age,"has_Age(Alonzo ""Lon"" Franklin Herndon, 69)",29,37,0.5407407407407407,0.0,13,9,0.48253968253968255,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,2. has_BirthDate,"has_BirthDate(Alonzo ""Lon"" Franklin Herndon, ""June 26, 1858"")",47,48,0.6504629629629629,0.0,12,10,0.5497267759562842,0.0
Alonzo Franklin Herndon,hasParticipantRole,Child,3. has_DeathDate,"has_DeathDate(Alonzo ""Lon"" Franklin Herndon, ""July 21, 1927"").",47,48,0.6481481481481481,0.0,9,7,0.4774193548387096,0.0
