TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elisha Winfield Green,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. hasNameVariant,"hasNameVariant(Elisha Winfield Green, ""Elisha Winfield Green"")",21,22,0.4496434937611408,0.0,12,19,0.49372759856630827,0.0
Elisha Winfield Green,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Elisha Winfield Green, ""Elisha Winfield Green"")",16,17,0.4822843822843823,0.0,13,16,0.5679186228482004,0.0
Elisha Winfield Green,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Elisha Winfield Green, ""Elisha Winfield Green"")",20,28,0.35805422647527907,0.0,10,16,0.49048706240487067,0.0
Elisha Winfield Green,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Elisha Winfield Green, ""Green"")",25,26,0.43088023088023086,0.0,12,15,0.49482109227871945,0.0
Elisha Winfield Green,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Elisha Winfield Green, ""Elisha"")",29,30,0.5040466779597215,0.0,12,15,0.49372759856630827,0.0
Elisha Winfield Green,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. hasDescription,"hasDescription(Elisha Winfield Green, ""Enslaved. Free after manumission in 1848. Baptist leader, sexton, preacher, businessman, politician, vice president of the Kentucky Negro Republican Party, founder of the Simmons College of Kentucky. Suffered racial intolerance, including an assault in 1883 for refusing to give up his seat on a train, for which he sued and won damages."")",21,22,0.5772430184194891,0.0,3,4,0.5608465608465608,0.0
Elisha Winfield Green,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Elisha Winfield Green, ""Bourbon County, Kentucky"")",29,41,0.4998196248196248,0.0,15,14,0.5833333333333334,0.0
Elisha Winfield Green,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. has_Race,"has_Race(Elisha Winfield Green, ""African-American"")",36,38,0.49242424242424243,0.0,11,15,0.4150326797385621,0.0
Elisha Winfield Green,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Elisha Winfield Green, 78)",24,25,0.46645021645021645,0.0,11,16,0.41016548463356967,0.0
Elisha Winfield Green,instance of,Person,2. hasBirthDate,"hasBirthDate(Elisha Winfield Green, ""1815"")",31,32,0.3767676767676768,0.0,12,18,0.5032299741602068,0.0
Elisha Winfield Green,instance of,Person,3. hasDeathDate,"hasDeathDate(Elisha Winfield Green, ""1893"")",31,32,0.46262626262626255,0.0,12,18,0.41214470284237725,0.0
Elisha Winfield Green,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. hasSex,"hasSex(Elisha Winfield Green, ""Male"")",20,21,0.42424242424242414,0.0,14,21,0.41591591591591587,0.0
Elisha Winfield Green,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Elisha Winfield Green, ""manumission, political involvement"")",27,28,0.4809634809634809,0.0,11,12,0.4047619047619047,0.0
Elisha Winfield Green,instance of,Person,2. hasValue,"hasValue(Elisha Winfield Green, ""Free Person, Politician"")",27,29,0.404040404040404,0.0,19,100,0.4118773946360153,0.2789425453258252
Elisha Winfield Green,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. hasValue,"hasValue(Elisha Winfield Green, ""Baptist leader, Sexton, Preacher, Businessman, Politician"")",27,29,0.404040404040404,0.0,12,13,0.4033816425120773,0.0
Elisha Winfield Green,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Elisha Winfield Green, ""Enslaver or Owner"")",23,33,0.5340909090909091,0.0,13,13,0.5006088280060883,0.0
Elisha Winfield Green,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Elisha Winfield Green, ""Master, White men from his church"")",33,34,0.5494417862838915,0.0,10,13,0.49970760233918127,0.0
Elisha Winfield Green,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Master, ""Elisha Winfield Green""), isRelationshipFrom(White men from his church, ""Elisha Winfield Green"")",31,32,0.536075036075036,0.0,8,13,0.49132791327913283,0.0
Elisha Winfield Green,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Elisha Winfield Green,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Elisha Winfield Green, ""Vice President, Founder"")",28,29,0.5574242424242425,0.0,15,14,0.5833333333333334,0.0
Elisha Winfield Green,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Elisha Winfield Green, ""Kentucky Negro Republican Party, Simmons College of Kentucky"")",14,15,0.3719548425430778,0.0,11,13,0.5753575357535753,0.0
Elisha Winfield Green,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Elisha Winfield Green,hasSex,Male,1. hasNameVariant,"hasNameVariant(Elisha Winfield Green, ""Elisha Winfield Green"")",35,36,0.6339869281045751,0.0,9,15,0.48835125448028666,0.0
Elisha Winfield Green,hasSex,Male,2. hasPreferredNameVariant,"hasPreferredNameVariant(Elisha Winfield Green, ""Elisha Winfield Green"")",25,26,0.6068376068376068,0.0,8,12,0.48630672926447566,0.0
Elisha Winfield Green,hasSex,Male,3. fullNameAsString,"string): fullNameAsString(Elisha Winfield Green, ""Elisha Winfield Green"")",24,25,0.4795321637426901,0.0,8,12,0.4859208523592085,0.0
Elisha Winfield Green,hasSex,Male,4. hasSurnameAsString,"string): hasSurnameAsString(Elisha Winfield Green, ""Green"")",37,38,0.6904761904761904,0.0,10,12,0.4891713747645951,0.0
Elisha Winfield Green,hasSex,Male,5. hasFirstnameAsString,"string): hasFirstnameAsString(Elisha Winfield Green, ""Elisha"")",28,36,0.6135265700483091,0.0,9,11,0.48835125448028666,0.0
Elisha Winfield Green,hasSex,Male,Description Module,,17,17,0.3148148148148148,0.0,0,0,0.0,0.0
Elisha Winfield Green,hasSex,Male,1. hasDescription,"hasDescription(Elisha Winfield Green, ""Enslaved. Free after manumission in 1848. Baptist leader, sexton, preacher, businessman, politician, vice president of the Kentucky Negro Republican Party, founder of the Simmons College of Kentucky. Suffered racial intolerance, including an assault in 1883 for refusing to give up his seat on a train, for which he sued and won damages."")",35,36,0.6339869281045751,0.0,2,2,0.4748677248677248,0.0
Elisha Winfield Green,hasSex,Male,Origin Record Module,,8,8,0.4055555555555556,0.0,0,0,0.0,0.0
Elisha Winfield Green,hasSex,Male,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Elisha Winfield Green, ""Bourbon County, Kentucky"")",13,14,0.3055555555555555,0.0,8,8,0.4861111111111111,0.0
Elisha Winfield Green,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Elisha Winfield Green,hasSex,Male,1. has_Race,"has_Race(Elisha Winfield Green, ""African-American"")",47,50,0.5909090909090909,0.0,11,16,0.49183006535947715,0.0
Elisha Winfield Green,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Elisha Winfield Green,hasSex,Male,1. hasAgeValue,"double): hasAgeValue(Elisha Winfield Green, 78)",40,42,0.6507936507936508,0.0,12,13,0.49349881796690304,0.0
