TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Dorothy Thomas,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. hasNameVariant,"hasNameVariant(Dorothy Thomas, ""Dolly Kirwan"")",21,22,0.4496434937611408,0.0,19,12,0.5140096618357488,0.0
Dorothy Thomas,instance of,Person,2. hasNameVariant,"hasNameVariant(Dorothy Thomas, ""Doll Thomas"")",21,22,0.4496434937611408,0.0,16,15,0.5148148148148147,0.0
Dorothy Thomas,instance of,Person,3. hasPreferredNameVariant,"hasPreferredNameVariant(Dorothy Thomas, ""Dorothy Thomas"")",16,17,0.4822843822843823,0.0,16,18,0.5906432748538011,0.0
Dorothy Thomas,instance of,Person,4. fullNameAsString,"string): fullNameAsString(Dorothy Thomas, ""Dorothy Thomas"")",20,28,0.35805422647527907,0.0,12,18,0.5060263653483993,0.0
Dorothy Thomas,instance of,Person,5. hasSurnameAsString,"string): hasSurnameAsString(Dorothy Thomas, ""Thomas"")",25,26,0.43088023088023086,0.0,14,17,0.5092243186582809,0.0
Dorothy Thomas,instance of,Person,6. hasFirstnameAsString,"string): hasFirstnameAsString(Dorothy Thomas, ""Dorothy"")",29,30,0.5040466779597215,0.0,13,17,0.5075396825396825,0.0
Dorothy Thomas,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. hasDescription,"hasDescription(Dorothy Thomas, ""Dorothy Thomas, also known as Dolly Kirwan or Doll Thomas, was a successful businesswoman in the British Caribbean during the 19th century, and was influential in protesting a discriminatory law against free women of colour in London in 1824."")",21,22,0.5772430184194891,0.0,4,5,0.5504830917874396,0.0
Dorothy Thomas,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Dorothy Thomas, ""Caribbean"")",29,41,0.4998196248196248,0.0,18,19,0.5955555555555555,0.0
Dorothy Thomas,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. has_Race,"has_Race(Dorothy Thomas, ""African-American"")",36,38,0.49242424242424243,0.0,16,17,0.41919191919191917,0.0
Dorothy Thomas,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. hasBirthDate,"hasBirthDate(Dorothy Thomas, ""between 1756 and 1763"")",31,32,0.3767676767676768,0.0,14,15,0.49737945492662466,0.0
Dorothy Thomas,instance of,Person,2. hasDeathDate,"hasDeathDate(Dorothy Thomas, ""August 5, 1846"")",31,32,0.46262626262626255,0.0,12,13,0.4178743961352657,0.0
Dorothy Thomas,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. hasSex,"hasSex(Dorothy Thomas, ""Female"")",20,21,0.42424242424242414,0.0,16,18,0.4305555555555555,0.0
Dorothy Thomas,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Dorothy Thomas, ""purchasing her own freedom, securing the freedom of her family members"")",27,28,0.4809634809634809,0.0,8,10,0.49252704031465094,0.0
Dorothy Thomas,instance of,Person,2. hasValue,"hasValue(Dorothy Thomas, ""Free Person"")",27,29,0.404040404040404,0.0,27,100,0.4230769230769231,0.33517574332792605
Dorothy Thomas,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. hasValue,"hasValue(Dorothy Thomas, ""Entrepreneur, Hotel Owner, Plantation Owner, Property Renter"")",27,29,0.404040404040404,0.0,11,15,0.4967171717171717,0.0
Dorothy Thomas,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Dorothy Thomas, ""Family Members, Descendants, Slaves"")",23,33,0.5340909090909091,0.0,11,12,0.4976190476190476,0.0
Dorothy Thomas,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Dorothy Thomas,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Dorothy Thomas, ""Successful Businesswoman, Protester"")",28,29,0.5574242424242425,0.0,14,13,0.5815295815295816,0.0
Dorothy Thomas,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Dorothy Thomas, ""Protesting a discriminatory law against free women of colour in London in 1824"")",14,15,0.3719548425430778,0.0,10,11,0.5734126984126985,0.0
Dorothy Thomas,hasName,Dorothy Thomas,Name Record Module,,32,32,0.5145502645502645,0.0,0,0,0.0,0.0
Dorothy Thomas,hasName,Dorothy Thomas,1. hasNameVariant,"hasNameVariant(Dorothy Thomas, ""Dolly Kirwan"")",58,61,0.8039215686274509,0.0,47,100,0.6252587991718427,0.5023287782256719
Dorothy Thomas,hasName,Dorothy Thomas,2. hasNameVariant,"hasNameVariant(Dorothy Thomas, ""Doll Thomas"")",58,61,0.8039215686274509,0.0,47,100,0.6275132275132275,0.7090528735856639
Dorothy Thomas,hasName,Dorothy Thomas,3. hasPreferredNameVariant,"hasPreferredNameVariant(Dorothy Thomas, ""Dorothy Thomas"")",42,44,0.6611721611721612,0.0,39,100,0.6056808688387635,0.8955324150715727
Dorothy Thomas,hasName,Dorothy Thomas,4. fullNameAsString,"string): fullNameAsString(Dorothy Thomas, ""Dorothy Thomas"")",31,32,0.5106516290726817,0.0,38,100,0.6029055690072639,0.8181802073667198
Dorothy Thomas,hasName,Dorothy Thomas,5. hasSurnameAsString,"string): hasSurnameAsString(Dorothy Thomas, ""Thomas"")",43,52,0.7142857142857143,0.0,42,100,0.5301487471298792,0.7090528735856639
Dorothy Thomas,hasName,Dorothy Thomas,6. hasFirstnameAsString,"string): hasFirstnameAsString(Dorothy Thomas, ""Dorothy"")",40,48,0.7060041407867494,0.0,40,100,0.5271164021164022,0.7090528735856639
Dorothy Thomas,hasName,Dorothy Thomas,Description Module,,16,32,0.2989417989417989,0.0,0,0,0.0,0.0
Dorothy Thomas,hasName,Dorothy Thomas,1. hasDescription,"hasDescription(Dorothy Thomas, ""Dorothy Thomas, also known as Dolly Kirwan or Doll Thomas, was a successful businesswoman in the British Caribbean during the 19th century, and was influential in protesting a discriminatory law against free women of colour in London in 1824."")",33,35,0.6022408963585434,0.0,10,100,0.5407177363699103,0.33150851616261856
Dorothy Thomas,hasName,Dorothy Thomas,Origin Record Module,,7,15,0.3976190476190476,0.0,0,0,0.0,0.0
Dorothy Thomas,hasName,Dorothy Thomas,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Dorothy Thomas, ""Caribbean"")",19,20,0.4067460317460318,0.0,44,100,0.6171428571428571,0.5797386715376658
Dorothy Thomas,hasName,Dorothy Thomas,Race Record Module,,16,16,0.4656084656084656,0.0,0,0,0.0,0.0
Dorothy Thomas,hasName,Dorothy Thomas,1. has_Race,"has_Race(Dorothy Thomas, ""African-American"")",56,59,0.7229437229437229,0.0,48,100,0.6060606060606061,0.5023287782256719
Dorothy Thomas,hasName,Dorothy Thomas,Age Record Module,,8,25,0.4005602240896358,0.0,0,0,0.0,0.0
Dorothy Thomas,hasName,Dorothy Thomas,1. hasBirthDate,"hasBirthDate(Dorothy Thomas, ""between 1756 and 1763"")",45,48,0.5428571428571428,0.0,42,100,0.6118598382749326,0.41036264495218466
Dorothy Thomas,hasName,Dorothy Thomas,2. hasDeathDate,"hasDeathDate(Dorothy Thomas, ""August 5, 1846"")",45,48,0.6158730158730159,0.0,47,100,0.6252587991718427,0.5023287782256719
Dorothy Thomas,hasName,Dorothy Thomas,Sex Record Module,,8,17,0.4005602240896358,0.0,0,0,0.0,0.0
Dorothy Thomas,hasName,Dorothy Thomas,1. hasSex,"hasSex(Dorothy Thomas, ""Female"")",50,53,0.671957671957672,0.0,61,100,0.6458333333333334,0.5797386715376658
Dorothy Thomas,hasName,Dorothy Thomas,Person Status Record Module,,18,18,0.4021164021164021,0.0,0,0,0.0,0.0
Dorothy Thomas,hasName,Dorothy Thomas,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Dorothy Thomas, ""purchasing her own freedom, securing the freedom of her family members"")",30,38,0.6355311355311355,0.0,22,100,0.5412979351032449,0.24395572500006346
Dorothy Thomas,hasName,Dorothy Thomas,2. hasValue,"hasValue(Dorothy Thomas, ""Free Person"")",56,59,0.7229437229437229,0.0,53,100,0.6196581196581197,0.5023287782256719
Dorothy Thomas,hasName,Dorothy Thomas,Occupation Record Module,,13,19,0.45634920634920634,0.0,0,0,0.0,0.0
Dorothy Thomas,hasName,Dorothy Thomas,1. hasValue,"hasValue(Dorothy Thomas, ""Entrepreneur, Hotel Owner, Plantation Owner, Property Renter"")",56,59,0.7229437229437229,0.0,27,100,0.5530303030303031,0.3032160644503863
Dorothy Thomas,hasName,Dorothy Thomas,InterAgent Relationship Record Module,,14,18,0.3921063921063921,0.0,0,0,0.0,0.0
Dorothy Thomas,hasName,Dorothy Thomas,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Dorothy Thomas, ""Family Members, Descendants, Slaves"")",26,32,0.5568452380952381,0.0,29,100,0.5793650793650794,0.41036264495218466
