TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Yawo alias David Barclay,hasName,Yawo alias David Barclay,Name Record Module,,32,32,0.5145502645502645,0.0,0,0,0.0,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,1. has_Name,"has_Name(Yarrow Mamout, ""Yarrow Mamout"")",78,82,0.8787878787878788,0.0,28,39,0.5492063492063491,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,2. has_Surname,"has_Surname(Yarrow Mamout, ""Mamout"")",57,70,0.5476190476190476,0.0,23,41,0.5,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,3. has_First_Name,"has_First_Name(Yarrow Mamout, ""Yarrow"").",58,61,0.5350140056022409,0.0,25,38,0.49401709401709404,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,Interagent Relationship Record Module,,14,18,0.4765122265122265,0.0,0,0,0.0,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Yarrow Mamout, ""Enslaver or Owner"")",22,27,0.5486215538847118,0.0,21,31,0.484839593114241,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,2. is_Relationship_To,"is_Relationship_To(Yarrow Mamout, ""Samuel Beall""), is_Relationship_To(Yarrow Mamout, ""Brooke"").",14,15,0.41269841269841273,0.0,25,34,0.5235380116959064,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,Sex Record Module,,8,17,0.4005602240896358,0.0,0,0,0.0,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,1. has_Sex,"has_Sex(Yarrow Mamout, ""Male"").",47,50,0.6571428571428571,0.0,29,44,0.49014336917562723,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,Occupation Record Module,,13,19,0.45634920634920634,0.0,0,0,0.0,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,1. has_Occupation,"has_Occupation(Yarrow Mamout, ""Slave, Entrepreneur, Property Owner"").",33,35,0.5350140056022409,0.0,24,30,0.5143151463483945,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,Age Record Module,,8,25,0.4005602240896358,0.0,0,0,0.0,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,1. has_Age,"has_Age(Yarrow Mamout, 87)",47,62,0.6571428571428571,0.0,24,38,0.4337606837606838,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,2. has_BirthDate,"has_BirthDate(Yarrow Mamout, ""Around 1736"")",43,45,0.5386904761904762,0.0,24,38,0.5337532299741602,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,3. has_DeathDate,"has_DeathDate(Yarrow Mamout, ""January 19, 1823"").",43,45,0.6089285714285715,0.0,27,36,0.5185657596371882,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,Race Record Module,,16,16,0.4656084656084656,0.0,0,0,0.0,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,1. has_Race_or_Color,"has_Race_or_Color(Yarrow Mamout, ""African"").",37,38,0.6547619047619048,0.0,29,44,0.5147907647907649,0.0
Yawo alias David Barclay,hasName,Yawo alias David Barclay,Ethnolinguistic Descriptor Record Module,,13,17,0.5011904761904762,0.0,0,0,0.0,0.0
