TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
London Bourne,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
London Bourne,instance of,Person,1. has_Name,"has_Name(London Bourne, ""London Bourne"")",27,29,0.404040404040404,0.0,17,29,0.5194444444444445,0.0
London Bourne,instance of,Person,2. has_Surname,"has_Surname(London Bourne, ""Bourne"")",24,25,0.47056277056277057,0.0,19,26,0.5240740740740741,0.0
London Bourne,instance of,Person,3. has_First_Name,"has_First_Name(London Bourne, ""London"").",36,37,0.3719548425430778,0.0,17,29,0.5861111111111111,0.0
London Bourne,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
London Bourne,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(London Bourne, ""Enslaver or Owner"")",24,29,0.520933014354067,0.0,13,14,0.5012519561815337,0.0
London Bourne,instance of,Person,2. is_Relationship_To,"is_Relationship_To(London Bourne, ""William Bourne"").",31,32,0.536075036075036,0.0,14,22,0.49786324786324787,0.0
London Bourne,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
London Bourne,instance of,Person,1. has_Participant_Role,"has_Participant_Role(London Bourne, ""Member of the St. Mary's Society for the Education of the Coloured Poor""), has_Participant_Role(London Bourne, ""Member of the Barbados Auxiliary Anti-Slavery Society"").",29,30,0.4239789196310935,0.0,6,8,0.5653116531165311,0.0
London Bourne,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
London Bourne,instance of,Person,1. has_Sex,"has_Sex(London Bourne, ""Male"").",19,20,0.41313131313131307,0.0,16,25,0.5152329749103942,0.0
London Bourne,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
London Bourne,instance of,Person,1. has_Occupation,"has_Occupation(London Bourne, ""Slave, Merchant, Abolitionist, Landowner"").",21,22,0.5162210338680927,0.0,12,14,0.5003003003003003,0.0
London Bourne,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
London Bourne,instance of,Person,1. has_Age,"has_Age(London Bourne, 76)",19,30,0.41313131313131307,0.0,19,27,0.5235042735042735,0.0
London Bourne,instance of,Person,2. has_BirthDate,"has_BirthDate(London Bourne, ""Around 1793"")",30,31,0.37121212121212127,0.0,16,18,0.5832041343669251,0.0
London Bourne,instance of,Person,3. has_DeathDate,"has_DeathDate(London Bourne, ""1869"").",30,31,0.45568181818181824,0.0,14,21,0.5082582582582583,0.0
London Bourne,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
London Bourne,instance of,Person,1. has_Person_Status,"has_Person_Status(London Bourne, ""Enslaved Person, Merchant, Abolitionist"")",19,27,0.5040404040404041,0.0,15,100,0.5822222222222222,0.2789425453258252
London Bourne,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Bought by his father""), has_Status_Generating_Event(Merchant, ""Father buying his freedom""), has_Status_Generating_Event(Abolitionist, ""Father buying his freedom"").",24,25,0.4707070707070707,0.0,6,100,0.5651249335459861,0.11179411559452257
