TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Harriet Ross Tubman,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Harriet Ross Tubman,instance of,Person,1. hasNameVariant,"hasNameVariant(Harriet Powers, ""Harriet Powers"")",21,22,0.4496434937611408,0.0,19,23,0.5972222222222222,0.0
Harriet Ross Tubman,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Harriet Powers, ""Harriet Powers"")",16,17,0.4822843822843823,0.0,16,18,0.5736842105263158,0.0
Harriet Ross Tubman,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Harriet Powers, ""Harriet Powers"")",20,28,0.35805422647527907,0.0,15,23,0.49482109227871945,0.0
Harriet Ross Tubman,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Harriet Powers, ""Powers"")",25,26,0.43088023088023086,0.0,17,22,0.49737945492662466,0.0
Harriet Ross Tubman,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Harriet Powers, ""Harriet"")",29,30,0.5040466779597215,0.0,13,21,0.49603174603174605,0.0
Harriet Ross Tubman,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Harriet Ross Tubman,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Harriet Powers, ""rural northeast Georgia"")",29,41,0.4998196248196248,0.0,14,18,0.5868055555555555,0.0
Harriet Ross Tubman,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Harriet Ross Tubman,instance of,Person,1. has_Race,"has_Race(Harriet Powers, ""African-American"")",36,38,0.49242424242424243,0.0,20,17,0.5823232323232324,0.0
Harriet Ross Tubman,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Harriet Ross Tubman,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Harriet Powers, 72)",24,25,0.46645021645021645,0.0,17,19,0.4138888888888889,0.0
Harriet Ross Tubman,instance of,Person,2. hasBirthDate,"hasBirthDate(Harriet Powers, ""October 29, 1837"")",31,32,0.3767676767676768,0.0,19,16,0.5125000000000001,0.0
Harriet Ross Tubman,instance of,Person,3. hasDeathDate,"hasDeathDate(Harriet Powers, ""January 1, 1910"")",31,32,0.46262626262626255,0.0,19,17,0.579905437352246,0.0
Harriet Ross Tubman,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Harriet Ross Tubman,instance of,Person,1. hasSex,"hasSex(Harriet Powers, ""Female"")",20,21,0.42424242424242414,0.0,21,24,0.5965277777777778,0.0
Harriet Ross Tubman,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Harriet Ross Tubman,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Harriet Powers, ""emancipation after the Civil War"")",27,28,0.4809634809634809,0.0,15,10,0.5822222222222222,0.0
Harriet Ross Tubman,instance of,Person,2. hasValue,"hasValue(Harriet Powers, ""Enslaved, Free, Landowner"")",27,29,0.404040404040404,0.0,20,19,0.6488469601677149,0.0
Harriet Ross Tubman,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Harriet Ross Tubman,instance of,Person,1. hasValue,"hasValue(Harriet Powers, ""Folk Artist, Quilter"")",27,29,0.404040404040404,0.0,19,16,0.5791666666666667,0.0
Harriet Ross Tubman,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Harriet Ross Tubman,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Harriet Powers, ""Spouse"")",23,33,0.5340909090909091,0.0,16,18,0.5080808080808081,0.0
Harriet Ross Tubman,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Harriet Powers, ""Her Husband"")",33,34,0.5494417862838915,0.0,19,20,0.5132387706855792,0.0
Harriet Ross Tubman,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Her Husband, ""Harriet Powers"")",31,32,0.536075036075036,0.0,15,20,0.5117913832199547,0.0
Harriet Ross Tubman,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Harriet Ross Tubman,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Harriet Powers, ""Creator"")",28,29,0.5574242424242425,0.0,18,16,0.5963718820861678,0.0
Harriet Ross Tubman,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Harriet Powers, ""Creation of quilts"")",14,15,0.3719548425430778,0.0,21,19,0.5098290598290598,0.0
Harriet Ross Tubman,hasSex,Female,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Harriet Ross Tubman,hasSex,Female,1. hasNameVariant,"hasNameVariant(Harriet Powers, ""Harriet Powers"")",35,36,0.6339869281045751,0.0,11,23,0.5,0.0
Harriet Ross Tubman,hasSex,Female,2. hasPreferredNameVariant,"hasPreferredNameVariant(Harriet Powers, ""Harriet Powers"")",25,26,0.6068376068376068,0.0,13,23,0.41228070175438597,0.0
Harriet Ross Tubman,hasSex,Female,3. fullNameAsString,"string): fullNameAsString(Harriet Powers, ""Harriet Powers"")",24,25,0.4795321637426901,0.0,9,18,0.5060263653483993,0.0
Harriet Ross Tubman,hasSex,Female,4. hasSurnameAsString,"string): hasSurnameAsString(Harriet Powers, ""Powers"")",37,38,0.6904761904761904,0.0,10,17,0.4077568134171908,0.0
Harriet Ross Tubman,hasSex,Female,5. hasFirstnameAsString,"string): hasFirstnameAsString(Harriet Powers, ""Harriet"")",28,36,0.6135265700483091,0.0,13,17,0.49603174603174605,0.0
Harriet Ross Tubman,hasSex,Female,Origin Record Module,,8,8,0.4055555555555556,0.0,0,0,0.0,0.0
Harriet Ross Tubman,hasSex,Female,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Harriet Powers, ""rural northeast Georgia"")",13,14,0.3055555555555555,0.0,11,12,0.4930555555555555,0.0
Harriet Ross Tubman,hasSex,Female,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Harriet Ross Tubman,hasSex,Female,1. has_Race,"has_Race(Harriet Powers, ""African-American"")",47,50,0.5909090909090909,0.0,12,17,0.4116161616161616,0.0
Harriet Ross Tubman,hasSex,Female,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
