TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
David Abner Sr,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
David Abner Sr,instance of,Person,1. hasNameVariant,"hasNameVariant(Abner, ""Abner"")",21,22,0.4496434937611408,0.0,17,31,0.5166666666666666,0.0
David Abner Sr,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Abner, ""Abner"")",16,17,0.4822843822843823,0.0,18,23,0.5871794871794872,0.0
David Abner Sr,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Abner, ""Abner"")",20,28,0.35805422647527907,0.0,13,23,0.5047425474254742,0.0
David Abner Sr,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Abner, """")",25,26,0.43088023088023086,0.0,14,22,0.5073099415204678,0.0
David Abner Sr,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Abner, ""Abner"")",29,30,0.5040466779597215,0.0,12,21,0.5018518518518519,0.0
David Abner Sr,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
David Abner Sr,instance of,Person,1. hasDescription,"hasDescription(Abner, ""The cousin of King Saul and the commander-in-chief of his army. A significant figure in the civil war between David and Ish-bosheth."")",21,22,0.5772430184194891,0.0,6,7,0.5550601556970984,0.0
David Abner Sr,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
David Abner Sr,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Abner, ""Hebrew Bible"")",29,41,0.4998196248196248,0.0,20,22,0.6010101010101009,0.0
David Abner Sr,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
David Abner Sr,instance of,Person,1. hasSex,"hasSex(Abner, ""Male"")",20,21,0.42424242424242414,0.0,15,26,0.4523809523809524,0.0
David Abner Sr,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
David Abner Sr,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Abner, ""Civil war between David and Ish-bosheth, Unification of the kingdoms under David"")",27,28,0.4809634809634809,0.0,8,9,0.40058479532163743,0.0
David Abner Sr,instance of,Person,2. hasValue,"hasValue(Abner, ""Cousin of King Saul, Commander-in-chief of Saul's army, Significant figure in civil war"")",27,29,0.404040404040404,0.0,9,11,0.4935010482180293,0.0
David Abner Sr,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
David Abner Sr,instance of,Person,1. hasValue,"hasValue(Abner, ""Military Commander"")",27,29,0.404040404040404,0.0,19,21,0.42492492492492495,0.0
David Abner Sr,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
David Abner Sr,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Abner, ""Cousin, Commander-in-chief, Opponent"")",23,33,0.5340909090909091,0.0,12,13,0.49970760233918127,0.0
David Abner Sr,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Abner, ""King Saul, David, Ish-bosheth, Joab"")",33,34,0.5494417862838915,0.0,12,16,0.5046594982078854,0.0
David Abner Sr,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(King Saul, ""Abner""), isRelationshipFrom(David, ""Abner""), isRelationshipFrom(Ish-bosheth, ""Abner""), isRelationshipFrom(Joab, ""Abner"")",31,32,0.536075036075036,0.0,6,16,0.48881530537159684,0.0
David Abner Sr,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
David Abner Sr,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Abner, ""Commander, Cousin"")",28,29,0.5574242424242425,0.0,18,16,0.5955555555555555,0.0
David Abner Sr,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Abner, ""Civil war between David and Ish-bosheth, Unification of the kingdoms under David"")",14,15,0.3719548425430778,0.0,11,10,0.5190476190476191,0.0
David Abner Sr,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
David Abner Sr,hasSex,Male,1. hasNameVariant,"hasNameVariant(Abner, ""Abner"")",35,36,0.6339869281045751,0.0,12,17,0.5222222222222223,0.0
David Abner Sr,hasSex,Male,2. hasPreferredNameVariant,"hasPreferredNameVariant(Abner, ""Abner"")",25,26,0.6068376068376068,0.0,9,12,0.5170940170940171,0.0
David Abner Sr,hasSex,Male,3. fullNameAsString,"string): fullNameAsString(Abner, ""Abner"")",24,25,0.4795321637426901,0.0,9,18,0.4966124661246612,0.0
David Abner Sr,hasSex,Male,4. hasSurnameAsString,"string): hasSurnameAsString(Abner, """")",37,38,0.6904761904761904,0.0,10,11,0.5175438596491228,0.0
