TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Crispus Attucks,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Crispus Attucks,instance of,Person,1. has_Name,"has_Name(Crispus Attucks, ""Crispus Attucks"")",27,29,0.404040404040404,0.0,12,20,0.4116161616161616,0.0
Crispus Attucks,instance of,Person,2. has_Surname,"has_Surname(Crispus Attucks, ""Attucks"")",24,25,0.47056277056277057,0.0,13,18,0.5064102564102564,0.0
Crispus Attucks,instance of,Person,3. has_First_Name,"has_First_Name(Crispus Attucks, ""Crispus"")",36,37,0.3719548425430778,0.0,12,22,0.41269841269841273,0.0
Crispus Attucks,instance of,Person,4. has_Alternate_Name,"has_Alternate_Name(Crispus Attucks, ""Michael Johnson"")",25,32,0.49927849927849927,0.0,17,21,0.49691358024691357,0.0
Crispus Attucks,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Crispus Attucks,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Crispus Attucks, ""Acquaintance"")",24,29,0.520933014354067,0.0,14,14,0.5022875816993464,0.0
Crispus Attucks,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Crispus Attucks, ""Deacon William Brown"")",31,32,0.536075036075036,0.0,15,16,0.5060263653483993,0.0
Crispus Attucks,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Crispus Attucks,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Crispus Attucks, ""First American casualty of the American Revolutionary War"")",29,30,0.4239789196310935,0.0,12,11,0.5759637188208617,0.0
Crispus Attucks,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Crispus Attucks,instance of,Person,1. has_Sex,"has_Sex(Crispus Attucks, ""Male"")",19,20,0.41313131313131307,0.0,16,12,0.42013888888888884,0.0
Crispus Attucks,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Crispus Attucks,instance of,Person,1. has_Occupation,"has_Occupation(Crispus Attucks, ""Whaler, Sailor, Stevedore"")",21,22,0.5162210338680927,0.0,9,13,0.41111111111111115,0.0
Crispus Attucks,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Crispus Attucks,instance of,Person,1. has_Age,"has_Age(Crispus Attucks, 47)",19,30,0.41313131313131307,0.0,18,12,0.4246031746031746,0.0
