TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Abe Coleman,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Abe Coleman,instance of,Person,1. has_Name,"has_Name(A.E. ""Fred"" Coleman, ""A.E. 'Fred' Coleman"")",27,29,0.404040404040404,0.0,14,26,0.5764957264957266,0.0
Abe Coleman,instance of,Person,2. has_Surname,"has_Surname(A.E. ""Fred"" Coleman, ""Coleman"")",24,25,0.47056277056277057,0.0,16,24,0.5032299741602068,0.0
Abe Coleman,instance of,Person,3. has_First_Name,"has_First_Name(A.E. ""Fred"" Coleman, ""A.E."")",36,37,0.3719548425430778,0.0,16,22,0.41214470284237725,0.0
Abe Coleman,instance of,Person,4. has_Alternate_Name,"has_Alternate_Name(A.E. ""Fred"" Coleman, ""Fred"")",25,32,0.49927849927849927,0.0,15,20,0.5005910165484634,0.0
Abe Coleman,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Abe Coleman,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(A.E. ""Fred"" Coleman, ""Spouse"")",24,29,0.520933014354067,0.0,14,15,0.503030303030303,0.0
Abe Coleman,instance of,Person,2. is_Relationship_To,"is_Relationship_To(A.E. ""Fred"" Coleman, ""Maria Jesusa Anej"").",31,32,0.536075036075036,0.0,12,17,0.5051001821493625,0.0
Abe Coleman,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Abe Coleman,instance of,Person,1. has_Participant_Role,"has_Participant_Role(A.E. ""Fred"" Coleman, ""Gold Discoverer"")",29,30,0.4239789196310935,0.0,15,14,0.5888888888888889,0.0
Abe Coleman,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Abe Coleman,instance of,Person,1. has_Sex,"has_Sex(A.E. ""Fred"" Coleman, ""Male"").",19,20,0.41313131313131307,0.0,19,17,0.5082582582582583,0.0
Abe Coleman,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Abe Coleman,instance of,Person,1. has_Occupation,"has_Occupation(A.E. ""Fred"" Coleman, ""Former Slave, Cattle Herder, Gold Prospector"").",21,22,0.5162210338680927,0.0,9,12,0.4976190476190476,0.0
Abe Coleman,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Abe Coleman,instance of,Person,1. has_Age,"has_Age(A.E. ""Fred"" Coleman, ""Not Mentioned"")",19,30,0.41313131313131307,0.0,16,23,0.5814814814814815,0.0
Abe Coleman,instance of,Person,2. has_BirthDate,"has_BirthDate(A.E. ""Fred"" Coleman, ""1829"")",30,31,0.37121212121212127,0.0,17,15,0.41269841269841273,0.0
Abe Coleman,instance of,Person,3. has_DeathDate,"has_DeathDate(A.E. ""Fred"" Coleman, ""Not Mentioned"").",30,31,0.45568181818181824,0.0,14,20,0.49786324786324787,0.0
Abe Coleman,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Abe Coleman,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(A.E. ""Fred"" Coleman, ""African American"").",32,33,0.5040404040404041,0.0,12,14,0.4114877589453861,0.0
Abe Coleman,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Abe Coleman,instance of,Person,1. has_Person_Status,"has_Person_Status(A.E. ""Fred"" Coleman, ""Former Slave"")",19,27,0.5040404040404041,0.0,20,23,0.5925925925925926,0.0
Abe Coleman,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Former Slave, ""Gold Discovery in Julian, California"").",24,25,0.4707070707070707,0.0,11,10,0.49810298102981027,0.0
Abe Coleman,hasName,"Coleman, Abe",Name Record Module,,32,32,0.5145502645502645,0.0,0,0,0.0,0.0
Abe Coleman,hasName,"Coleman, Abe",1. has_Name,"has_Name(A.E. ""Fred"" Coleman, ""A.E. 'Fred' Coleman"")",78,82,0.8787878787878788,0.0,34,78,0.5578865578865578,0.31125746752705374
Abe Coleman,hasName,"Coleman, Abe",2. has_Surname,"has_Surname(A.E. ""Fred"" Coleman, ""Coleman"")",57,70,0.5476190476190476,0.0,36,78,0.4391842008121078,0.41120705506761873
Abe Coleman,hasName,"Coleman, Abe",3. has_First_Name,"has_First_Name(A.E. ""Fred"" Coleman, ""A.E."")",58,61,0.5350140056022409,0.0,36,78,0.43540051679586567,0.2605556710562624
Abe Coleman,hasName,"Coleman, Abe",4. has_Alternate_Name,"has_Alternate_Name(A.E. ""Fred"" Coleman, ""Fred"")",50,52,0.5841269841269842,0.0,34,78,0.4872931442080379,0.1757860783933462
Abe Coleman,hasName,"Coleman, Abe",Interagent Relationship Record Module,,14,18,0.4765122265122265,0.0,0,0,0.0,0.0
Abe Coleman,hasName,"Coleman, Abe",1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(A.E. ""Fred"" Coleman, ""Spouse"")",22,27,0.5486215538847118,0.0,26,78,0.47095959595959597,0.22028815056182974
Abe Coleman,hasName,"Coleman, Abe",2. is_Relationship_To,"is_Relationship_To(A.E. ""Fred"" Coleman, ""Maria Jesusa Anej"").",14,15,0.41269841269841273,0.0,30,78,0.5159380692167578,0.1757860783933462
Abe Coleman,hasName,"Coleman, Abe",Participant Role Record Module,,16,16,0.5095238095238095,0.0,0,0,0.0,0.0
Abe Coleman,hasName,"Coleman, Abe",1. has_Participant_Role,"has_Participant_Role(A.E. ""Fred"" Coleman, ""Gold Discoverer"")",33,34,0.5817805383022775,0.0,28,78,0.4749999999999999,0.19431434016858148
