TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Amanda America Dickson,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Amanda America Dickson,instance of,Person,1. has_Name,"has_Name(Amanda Smith, ""Amanda Smith"")",27,29,0.404040404040404,0.0,9,15,0.4152046783625731,0.0
Amanda America Dickson,instance of,Person,2. has_Surname,"has_Surname(Amanda Smith, ""Smith"")",24,25,0.47056277056277057,0.0,10,13,0.511437908496732,0.0
Amanda America Dickson,instance of,Person,3. has_First_Name,"has_First_Name(Amanda Smith, ""Amanda"")",36,37,0.3719548425430778,0.0,14,18,0.5073099415204678,0.0
Amanda America Dickson,instance of,Person,4. has_Alternate_Name,"has_Alternate_Name(Amanda Smith, ""Amanda Berry"").",25,32,0.49927849927849927,0.0,11,19,0.4994331065759637,0.0
Amanda America Dickson,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Amanda America Dickson,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Amanda Smith, ""Great Grandmother"")",24,29,0.520933014354067,0.0,13,14,0.5015873015873016,0.0
Amanda America Dickson,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Amanda Smith, ""Most Reverend Dr. A. Louise Bonaparte"").",31,32,0.536075036075036,0.0,12,16,0.4902402402402402,0.0
Amanda America Dickson,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Amanda America Dickson,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Amanda Smith, ""Leader""), has_Participant_Role(Amanda Smith, ""Preacher"").",29,30,0.4239789196310935,0.0,12,15,0.5770609318996415,0.0
Amanda America Dickson,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Amanda America Dickson,instance of,Person,1. has_Sex,"has_Sex(Amanda Smith, ""Female"").",19,20,0.41313131313131307,0.0,11,12,0.42013888888888884,0.0
Amanda America Dickson,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Amanda America Dickson,instance of,Person,1. has_Occupation,"has_Occupation(Amanda Smith, ""Methodist Preacher""), has_Occupation(Amanda Smith, ""Founder of the Amanda Smith Orphanage and Industrial Home for Abandoned and Destitute Colored Children in Chicago"").",21,22,0.5162210338680927,0.0,6,8,0.51010101010101,0.0
Amanda America Dickson,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Amanda America Dickson,instance of,Person,1. has_Age,"has_Age(Amanda Smith, 78)",19,30,0.41313131313131307,0.0,13,14,0.4288888888888889,0.0
Amanda America Dickson,instance of,Person,2. has_BirthDate,"has_BirthDate(Amanda Smith, ""January 23, 1837"")",30,31,0.37121212121212127,0.0,8,12,0.5005910165484634,0.0
Amanda America Dickson,instance of,Person,3. has_DeathDate,"has_DeathDate(Amanda Smith, ""February 24, 1915"").",30,31,0.45568181818181824,0.0,7,12,0.409297052154195,0.0
Amanda America Dickson,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Amanda America Dickson,instance of,Person,1. has_Person_Status,"has_Person_Status(Amanda Smith, ""Former Slave""), has_Person_Status(Amanda Smith, ""Methodist Preacher"").",19,27,0.5040404040404041,0.0,11,18,0.5749730312837108,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,Name Record Module,,24,35,0.46342592592592596,0.0,0,0,0.0,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,1. has_Name,"has_Name(Amanda Smith, ""Amanda Smith"")",52,54,0.6436688311688311,0.0,19,29,0.4177109440267335,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,2. has_Surname,"has_Surname(Amanda Smith, ""Smith"")",53,55,0.6071428571428571,0.0,17,26,0.43557422969187676,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,3. has_First_Name,"has_First_Name(Amanda Smith, ""Amanda"")",55,56,0.5861928104575163,0.0,19,29,0.4661654135338346,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,4. has_Alternate_Name,"has_Alternate_Name(Amanda Smith, ""Amanda Berry"").",86,89,0.9206349206349206,0.0,16,24,0.4047619047619047,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,Interagent Relationship Record Module,,30,30,0.5100839475839476,0.0,0,0,0.0,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Amanda Smith, ""Great Grandmother"")",41,42,0.6669197031039137,0.0,17,18,0.4423280423280424,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,2. is_Relationship_To,"is_Relationship_To(Amanda Smith, ""Most Reverend Dr. A. Louise Bonaparte"").",22,28,0.44246031746031744,0.0,18,25,0.44001144001144005,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,Participant Role Record Module,,26,30,0.5527777777777777,0.0,0,0,0.0,0.0
Amanda America Dickson,hasAlternateName,Toomer Eubanks,1. has_Participant_Role,"has_Participant_Role(Amanda Smith, ""Leader""), has_Participant_Role(Amanda Smith, ""Preacher"").",36,42,0.619927536231884,0.0,13,22,0.38581669226830523,0.0
