TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Isaac Jefferson,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Isaac Jefferson,instance of,Person,1. has_Name,"has_Name(Isaac Jefferson, ""Isaac Jefferson"")",27,29,0.404040404040404,0.0,20,33,0.5823232323232324,0.0
Isaac Jefferson,instance of,Person,2. has_Surname,"has_Surname(Isaac Jefferson, ""Jefferson"")",24,25,0.47056277056277057,0.0,21,30,0.5047425474254742,0.0
Isaac Jefferson,instance of,Person,3. has_First_Name,"has_First_Name(Isaac Jefferson, ""Isaac"")",36,37,0.3719548425430778,0.0,22,28,0.4138888888888889,0.0
Isaac Jefferson,instance of,Person,4. has_Alternate_Name,"has_Alternate_Name(Isaac Jefferson, ""Granger"").",25,32,0.49927849927849927,0.0,19,21,0.5005910165484634,0.0
Isaac Jefferson,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Isaac Jefferson,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Isaac Jefferson, ""Enslaver""), has_Interagent_Relationship_Type_To(Isaac Jefferson, ""Owner"")",24,29,0.520933014354067,0.0,8,17,0.4909011373578303,0.0
Isaac Jefferson,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Isaac Jefferson, ""Thomas Jefferson""), is_Relationship_To(Isaac Jefferson, ""John Wayles Eppes"").",31,32,0.536075036075036,0.0,8,18,0.4923976608187135,0.0
Isaac Jefferson,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Isaac Jefferson,instance of,Person,1. has_Sex,"has_Sex(Isaac Jefferson, ""Male"").",19,20,0.41313131313131307,0.0,26,29,0.29797979797979796,0.0
Isaac Jefferson,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Isaac Jefferson,instance of,Person,1. has_Occupation,"has_Occupation(Isaac Jefferson, ""Enslaved Artisan""), has_Occupation(Isaac Jefferson, ""Free Man"").",21,22,0.5162210338680927,0.0,10,19,0.49495990836197024,0.0
Isaac Jefferson,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Isaac Jefferson,instance of,Person,1. has_Age,"has_Age(Isaac Jefferson, 71)",19,30,0.41313131313131307,0.0,29,31,0.30158730158730157,0.0
Isaac Jefferson,instance of,Person,2. has_BirthDate,"has_BirthDate(Isaac Jefferson, ""1775"")",30,31,0.37121212121212127,0.0,23,25,0.4152046783625731,0.0
Isaac Jefferson,instance of,Person,3. has_DeathDate,"has_DeathDate(Isaac Jefferson, ""1846"").",30,31,0.45568181818181824,0.0,22,25,0.2948717948717949,0.0
Isaac Jefferson,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Isaac Jefferson,instance of,Person,1. has_Person_Status,"has_Person_Status(Isaac Jefferson, ""Enslaved Person""), has_Person_Status(Isaac Jefferson, ""Free Man"")",19,27,0.5040404040404041,0.0,11,100,0.5753575357535753,0.18068688270171662
Isaac Jefferson,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Memoir""), has_Status_Generating_Event(Free Man, ""1840 Census"").",24,25,0.4707070707070707,0.0,10,100,0.5739041794087666,0.21951095080860833
Isaac Jefferson,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Isaac Jefferson,hasSex,Male,1. has_Name,"has_Name(Isaac Jefferson, ""Isaac Jefferson"")",47,50,0.5909090909090909,0.0,8,21,0.5151515151515151,0.0
Isaac Jefferson,hasSex,Male,2. has_Surname,"has_Surname(Isaac Jefferson, ""Jefferson"")",50,53,0.6507936507936508,0.0,9,19,0.516260162601626,0.0
Isaac Jefferson,hasSex,Male,3. has_First_Name,"has_First_Name(Isaac Jefferson, ""Isaac"")",35,45,0.5588235294117647,0.0,9,18,0.5166666666666667,0.0
Isaac Jefferson,hasSex,Male,4. has_Alternate_Name,"has_Alternate_Name(Isaac Jefferson, ""Granger"").",30,31,0.6190476190476191,0.0,12,13,0.6046099290780141,0.0
Isaac Jefferson,hasSex,Male,Interagent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Isaac Jefferson,hasSex,Male,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Isaac Jefferson, ""Enslaver""), has_Interagent_Relationship_Type_To(Isaac Jefferson, ""Owner"")",18,23,0.5906432748538012,0.0,5,9,0.48009623797025364,0.0
Isaac Jefferson,hasSex,Male,2. is_Relationship_To,"is_Relationship_To(Isaac Jefferson, ""Thomas Jefferson""), is_Relationship_To(Isaac Jefferson, ""John Wayles Eppes"").",15,15,0.43650793650793646,0.0,5,13,0.4809941520467836,0.0
Isaac Jefferson,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Isaac Jefferson,hasSex,Male,1. has_Sex,"has_Sex(Isaac Jefferson, ""Male"").",75,80,0.8666666666666667,0.0,22,100,0.5202020202020202,0.3799783615910079
Isaac Jefferson,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Isaac Jefferson,hasSex,Male,1. has_Occupation,"has_Occupation(Isaac Jefferson, ""Enslaved Artisan""), has_Occupation(Isaac Jefferson, ""Free Man"").",26,27,0.5588235294117647,0.0,6,10,0.4825315005727377,0.0
Isaac Jefferson,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Isaac Jefferson,hasSex,Male,1. has_Age,"has_Age(Isaac Jefferson, 71)",50,53,0.6,0.0,12,13,0.5238095238095238,0.0
Isaac Jefferson,hasSex,Male,2. has_BirthDate,"has_BirthDate(Isaac Jefferson, ""1775"")",36,38,0.5625,0.0,10,11,0.5175438596491228,0.0
Isaac Jefferson,hasSex,Male,3. has_DeathDate,"has_DeathDate(Isaac Jefferson, ""1846"").",36,38,0.6388888888888888,0.0,9,11,0.5170940170940171,0.0
Isaac Jefferson,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Isaac Jefferson,hasSex,Male,1. has_Person_Status,"has_Person_Status(Isaac Jefferson, ""Enslaved Person""), has_Person_Status(Isaac Jefferson, ""Free Man"")",31,32,0.6222222222222222,0.0,6,10,0.48212321232123206,0.0
Isaac Jefferson,hasSex,Male,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Memoir""), has_Status_Generating_Event(Free Man, ""1840 Census"").",28,29,0.6666666666666666,0.0,5,8,0.595565749235474,0.0
Isaac Jefferson,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Child,1. has_Name,"has_Name(Isaac Jefferson, ""Isaac Jefferson"")",34,36,0.5774410774410774,0.0,4,14,0.40757575757575754,0.0
Isaac Jefferson,hasParticipantRole,Child,2. has_Surname,"has_Surname(Isaac Jefferson, ""Jefferson"")",38,39,0.582010582010582,0.0,4,12,0.408130081300813,0.0
Isaac Jefferson,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Isaac Jefferson, ""Isaac"")",40,41,0.596677559912854,0.0,9,11,0.48333333333333334,0.0
Isaac Jefferson,hasParticipantRole,Child,4. has_Alternate_Name,"has_Alternate_Name(Isaac Jefferson, ""Granger"").",36,42,0.6207311207311207,0.0,8,9,0.4808510638297872,0.0
Isaac Jefferson,hasParticipantRole,Child,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Child,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Isaac Jefferson, ""Enslaver""), has_Interagent_Relationship_Type_To(Isaac Jefferson, ""Owner"")",36,40,0.5963519910888332,0.0,5,8,0.4300962379702537,0.0
Isaac Jefferson,hasParticipantRole,Child,2. is_Relationship_To,"is_Relationship_To(Isaac Jefferson, ""Thomas Jefferson""), is_Relationship_To(Isaac Jefferson, ""John Wayles Eppes"").",36,42,0.5439153439153439,0.0,5,9,0.43099415204678354,0.0
Isaac Jefferson,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Child,1. has_Sex,"has_Sex(Isaac Jefferson, ""Male"").",29,30,0.48888888888888893,0.0,11,18,0.4101010101010101,0.0
Isaac Jefferson,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Child,1. has_Occupation,"has_Occupation(Isaac Jefferson, ""Enslaved Artisan""), has_Occupation(Isaac Jefferson, ""Free Man"").",46,47,0.6145969498910675,0.0,8,10,0.613745704467354,0.0
Isaac Jefferson,hasParticipantRole,Child,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Child,1. has_Age,"has_Age(Isaac Jefferson, 71)",29,37,0.5407407407407407,0.0,6,13,0.41190476190476194,0.0
Isaac Jefferson,hasParticipantRole,Child,2. has_BirthDate,"has_BirthDate(Isaac Jefferson, ""1775"")",47,48,0.6504629629629629,0.0,9,15,0.4842105263157895,0.0
Isaac Jefferson,hasParticipantRole,Child,3. has_DeathDate,"has_DeathDate(Isaac Jefferson, ""1846"").",47,48,0.6481481481481481,0.0,5,10,0.4085470085470086,0.0
Isaac Jefferson,hasParticipantRole,Child,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Child,1. has_Person_Status,"has_Person_Status(Isaac Jefferson, ""Enslaved Person""), has_Person_Status(Isaac Jefferson, ""Free Man"")",42,43,0.6597643097643098,0.0,6,6,0.5432343234323432,0.0
Isaac Jefferson,hasParticipantRole,Child,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Memoir""), has_Status_Generating_Event(Free Man, ""1840 Census"").",38,38,0.5683501683501684,0.0,7,8,0.6122324159021407,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,1. has_Name,"has_Name(Isaac Jefferson, ""Isaac Jefferson"")",34,36,0.5774410774410774,0.0,34,46,0.5398989898989899,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,2. has_Surname,"has_Surname(Isaac Jefferson, ""Jefferson"")",38,39,0.582010582010582,0.0,36,43,0.5156935205715693,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,3. has_First_Name,"has_First_Name(Isaac Jefferson, ""Isaac"")",40,41,0.596677559912854,0.0,33,40,0.5482323232323232,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,4. has_Alternate_Name,"has_Alternate_Name(Isaac Jefferson, ""Granger"").",36,42,0.6207311207311207,0.0,32,35,0.5462174940898344,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Isaac Jefferson, ""Enslaver""), has_Interagent_Relationship_Type_To(Isaac Jefferson, ""Owner"")",36,40,0.5963519910888332,0.0,17,27,0.4926071741032372,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,2. is_Relationship_To,"is_Relationship_To(Isaac Jefferson, ""Thomas Jefferson""), is_Relationship_To(Isaac Jefferson, ""John Wayles Eppes"").",36,42,0.5439153439153439,0.0,19,27,0.468421052631579,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,1. has_Sex,"has_Sex(Isaac Jefferson, ""Male"").",29,30,0.48888888888888893,0.0,38,42,0.5676767676767677,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,1. has_Occupation,"has_Occupation(Isaac Jefferson, ""Enslaved Artisan""), has_Occupation(Isaac Jefferson, ""Free Man"").",46,47,0.6145969498910675,0.0,20,31,0.4745704467353952,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,1. has_Age,"has_Age(Isaac Jefferson, 71)",29,37,0.5407407407407407,0.0,42,44,0.5875180375180374,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,2. has_BirthDate,"has_BirthDate(Isaac Jefferson, ""1775"")",47,48,0.6504629629629629,0.0,34,37,0.5941520467836257,0.0
