TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Josiah Henson,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Josiah Henson,instance of,Person,1. has_Name,"has_Name(Josiah Henson, ""Josiah Henson"")",27,29,0.404040404040404,0.0,17,29,0.5055555555555555,0.0
Josiah Henson,instance of,Person,2. has_Surname,"has_Surname(Josiah Henson, ""Henson"")",24,25,0.47056277056277057,0.0,19,26,0.5240740740740741,0.0
Josiah Henson,instance of,Person,3. has_First_Name,"has_First_Name(Josiah Henson, ""Josiah"").",36,37,0.3719548425430778,0.0,17,24,0.5861111111111111,0.0
Josiah Henson,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Josiah Henson,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Josiah Henson,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Josiah Henson, ""Participant in escaping slavery""), has_Participant_Role(Josiah Henson, ""Founder of a settlement and school for fugitive slaves"").",29,30,0.4239789196310935,0.0,7,9,0.5676037483266398,0.0
Josiah Henson,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Josiah Henson,instance of,Person,1. has_Sex,"has_Sex(Josiah Henson, ""Male"").",19,20,0.41313131313131307,0.0,22,25,0.5152329749103942,0.0
Josiah Henson,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Josiah Henson,instance of,Person,1. has_Occupation,"has_Occupation(Josiah Henson, ""Slave""), has_Occupation(Josiah Henson, ""Author""), has_Occupation(Josiah Henson, ""Abolitionist""), has_Occupation(Josiah Henson, ""Minister""), has_Occupation(Josiah Henson, ""Supervisor of his master's farm""), has_Occupation(Josiah Henson, ""Methodist preacher""), has_Occupation(Josiah Henson, ""Member of the Canadian Militia"").",21,22,0.5162210338680927,0.0,3,7,0.4824858757062147,0.0
Josiah Henson,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Josiah Henson,instance of,Person,1. has_Age,"has_Age(Josiah Henson, 93)",19,30,0.41313131313131307,0.0,25,27,0.5235042735042735,0.0
Josiah Henson,instance of,Person,2. has_BirthDate,"has_BirthDate(Josiah Henson, ""June 15, 1789"")",30,31,0.37121212121212127,0.0,16,17,0.5814814814814815,0.0
Josiah Henson,instance of,Person,3. has_DeathDate,"has_DeathDate(Josiah Henson, ""May 5, 1883"").",30,31,0.45568181818181824,0.0,16,18,0.5025252525252525,0.0
Josiah Henson,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Josiah Henson,instance of,Person,Ethnolinguistic Descriptor Record Module,,31,31,0.569949494949495,0.0,0,0,0.0,0.0
Josiah Henson,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Josiah Henson,instance of,Person,1. has_Person_Status,"has_Person_Status(Josiah Henson, ""Enslaved Person""), has_Person_Status(Josiah Henson, ""Free Man""), has_Person_Status(Josiah Henson, ""Abolitionist"")",19,27,0.5040404040404041,0.0,8,100,0.5691609977324262,0.12675982058719784
Josiah Henson,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Birth""), has_Status_Generating_Event(Free Man, ""October 28, 1830""), has_Status_Generating_Event(Abolitionist, ""Escape to Canada"").",24,25,0.4707070707070707,0.0,7,100,0.5669191919191919,0.15712195407193108
Josiah Henson,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Josiah Henson,hasSex,Male,1. has_Name,"has_Name(Josiah Henson, ""Josiah Henson"")",47,50,0.5909090909090909,0.0,9,15,0.5166666666666667,0.0
Josiah Henson,hasSex,Male,2. has_Surname,"has_Surname(Josiah Henson, ""Henson"")",50,53,0.6507936507936508,0.0,10,14,0.5185185185185185,0.0
