TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Harriet Powers,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. has_Name,"has_Name(Harriet Powers, ""Harriet Powers"")",27,29,0.404040404040404,0.0,21,28,0.5841269841269842,0.0
Harriet Powers,instance of,Person,2. has_Surname,"has_Surname(Harriet Powers, ""Powers"")",24,25,0.47056277056277057,0.0,23,25,0.5228228228228229,0.0
Harriet Powers,instance of,Person,3. has_First_Name,"has_First_Name(Harriet Powers, ""Harriet"").",36,37,0.3719548425430778,0.0,17,23,0.503968253968254,0.0
Harriet Powers,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. has_Sex,"has_Sex(Harriet Powers, ""Female"").",19,20,0.41313131313131307,0.0,20,23,0.5934640522875817,0.0
Harriet Powers,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. has_Occupation,"has_Occupation(Harriet Powers, ""Slave, Landowner, Quilter"").",21,22,0.5162210338680927,0.0,18,14,0.5333333333333333,0.0
Harriet Powers,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. has_Age,"has_Age(Harriet Powers, 73)",19,30,0.41313131313131307,0.0,24,26,0.4259259259259259,0.0
Harriet Powers,instance of,Person,2. has_BirthDate,"has_BirthDate(Harriet Powers, ""October 29, 1837"")",30,31,0.37121212121212127,0.0,18,16,0.5117913832199547,0.0
Harriet Powers,instance of,Person,3. has_DeathDate,"has_DeathDate(Harriet Powers, ""January 1, 1910"").",30,31,0.45568181818181824,0.0,18,16,0.5784580498866213,0.0
