TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Polly Berry,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Polly Berry,instance of,Person,1. has_Name,"has_Name(Polly Berry, ""Polly Berry"")",27,29,0.404040404040404,0.0,19,31,0.5240740740740741,0.0
Polly Berry,instance of,Person,2. has_Surname,"has_Surname(Polly Berry, ""Berry"")",24,25,0.47056277056277057,0.0,15,28,0.5606060606060607,0.0
Polly Berry,instance of,Person,3. has_First_Name,"has_First_Name(Polly Berry, ""Polly"")",36,37,0.3719548425430778,0.0,19,25,0.5240740740740741,0.0
Polly Berry,instance of,Person,4. has_Alternate_Name,"has_Alternate_Name(Polly Berry, ""Polly Crockett""), has_Alternate_Name(Polly Berry, ""Polly Wash"").",25,32,0.49927849927849927,0.0,10,16,0.5761741122565865,0.0
Polly Berry,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Polly Berry,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Polly Berry, ""Enslaver or Owner""), has_Interagent_Relationship_Type_To(Polly Berry, ""Spouse"")",24,29,0.520933014354067,0.0,9,13,0.5710594315245477,0.0
Polly Berry,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Polly Berry, ""Various Owners""), is_Relationship_To(Polly Berry, ""Enslaved Man"").",31,32,0.536075036075036,0.0,11,16,0.5757575757575757,0.0
Polly Berry,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Polly Berry,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Polly Berry, ""Plaintiff"")",29,30,0.4239789196310935,0.0,15,21,0.5990338164251208,0.0
Polly Berry,instance of,Person,2. Role_Provided_by,"Role_Provided_by(Plaintiff, ""Freedom Suits"").",13,14,0.3657628920786815,0.0,16,17,0.5814814814814815,0.0
Polly Berry,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Polly Berry,instance of,Person,1. has_Sex,"has_Sex(Polly Berry, ""Female"").",19,20,0.41313131313131307,0.0,16,25,0.5315412186379929,0.0
Polly Berry,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Polly Berry,instance of,Person,1. has_Occupation,"has_Occupation(Polly Berry, ""Slave""), has_Occupation(Polly Berry, ""Seamstress"").",21,22,0.5162210338680927,0.0,14,20,0.525,0.0
Polly Berry,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Polly Berry,instance of,Person,1. has_Age,"has_Age(Polly Berry, ""Unknown"")",19,30,0.41313131313131307,0.0,27,30,0.5315412186379929,0.0
Polly Berry,instance of,Person,2. has_BirthDate,"has_BirthDate(Polly Berry, ""1803-1805"")",30,31,0.37121212121212127,0.0,13,20,0.5205128205128206,0.0
Polly Berry,instance of,Person,3. has_DeathDate,"has_DeathDate(Polly Berry, ""After Civil War"").",30,31,0.45568181818181824,0.0,12,17,0.5140096618357488,0.0
Polly Berry,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Polly Berry,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Polly Berry, ""African American"").",32,33,0.5040404040404041,0.0,14,15,0.5104575163398692,0.0
Polly Berry,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Polly Berry,instance of,Person,1. has_Person_Status,"has_Person_Status(Polly Berry, ""Enslaved Person""), has_Person_Status(Polly Berry, ""Free Woman of Color"")",19,27,0.5040404040404041,0.0,11,100,0.5747863247863249,0.1700526653733452
Polly Berry,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Freedom Suits""), has_Status_Generating_Event(Free Woman of Color, ""Freedom Suits"").",24,25,0.4707070707070707,0.0,9,100,0.5710594315245477,0.1700526653733452
Polly Berry,hasSex,Female,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Polly Berry,hasSex,Female,1. has_Name,"has_Name(Polly Berry, ""Polly Berry"")",47,50,0.5909090909090909,0.0,14,23,0.5907407407407408,0.0
Polly Berry,hasSex,Female,2. has_Surname,"has_Surname(Polly Berry, ""Berry"")",50,53,0.6507936507936508,0.0,15,21,0.594949494949495,0.0
Polly Berry,hasSex,Female,3. has_First_Name,"has_First_Name(Polly Berry, ""Polly"")",35,45,0.5588235294117647,0.0,19,19,0.6666666666666666,0.0
Polly Berry,hasSex,Female,4. has_Alternate_Name,"has_Alternate_Name(Polly Berry, ""Polly Crockett""), has_Alternate_Name(Polly Berry, ""Polly Wash"").",30,31,0.6190476190476191,0.0,10,16,0.49495990836197024,0.0
Polly Berry,hasSex,Female,Interagent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Polly Berry,hasSex,Female,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Polly Berry, ""Enslaver or Owner""), has_Interagent_Relationship_Type_To(Polly Berry, ""Spouse"")",18,23,0.5906432748538012,0.0,6,10,0.3992248062015504,0.0
Polly Berry,hasSex,Female,2. is_Relationship_To,"is_Relationship_To(Polly Berry, ""Various Owners""), is_Relationship_To(Polly Berry, ""Enslaved Man"").",15,15,0.43650793650793646,0.0,8,12,0.4856902356902357,0.0
Polly Berry,hasSex,Female,Participant Role Record Module,,11,11,0.4666666666666666,0.0,0,0,0.0,0.0
Polly Berry,hasSex,Female,1. has_Participant_Role,"has_Participant_Role(Polly Berry, ""Plaintiff"")",28,29,0.5434782608695653,0.0,12,17,0.4106280193236715,0.0
Polly Berry,hasSex,Female,2. Role_Provided_by,"Role_Provided_by(Plaintiff, ""Freedom Suits"").",8,8,0.4064327485380117,0.0,12,26,0.4185185185185185,0.0
Polly Berry,hasSex,Female,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Polly Berry,hasSex,Female,1. has_Sex,"has_Sex(Polly Berry, ""Female"").",75,80,0.8666666666666667,0.0,32,100,0.5152329749103942,0.3799783615910079
Polly Berry,hasSex,Female,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Polly Berry,hasSex,Female,1. has_Occupation,"has_Occupation(Polly Berry, ""Slave""), has_Occupation(Polly Berry, ""Seamstress"").",26,27,0.5588235294117647,0.0,9,16,0.48888888888888893,0.0
Polly Berry,hasSex,Female,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Polly Berry,hasSex,Female,1. has_Age,"has_Age(Polly Berry, ""Unknown"")",50,53,0.6,0.0,16,18,0.5152329749103942,0.0
Polly Berry,hasSex,Female,2. has_BirthDate,"has_BirthDate(Polly Berry, ""1803-1805"")",36,38,0.5625,0.0,13,15,0.5064102564102564,0.0
Polly Berry,hasSex,Female,3. has_DeathDate,"has_DeathDate(Polly Berry, ""After Civil War"").",36,38,0.6388888888888888,0.0,15,17,0.4178743961352657,0.0
Polly Berry,hasSex,Female,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Polly Berry,hasSex,Female,1. has_Race_or_Color,"has_Race_or_Color(Polly Berry, ""African American"").",31,32,0.6222222222222222,0.0,11,15,0.49836601307189543,0.0
Polly Berry,hasSex,Female,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Polly Berry,hasSex,Female,1. has_Person_Status,"has_Person_Status(Polly Berry, ""Enslaved Person""), has_Person_Status(Polly Berry, ""Free Woman of Color"")",31,32,0.6222222222222222,0.0,9,11,0.48504273504273504,0.0
Polly Berry,hasSex,Female,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Freedom Suits""), has_Status_Generating_Event(Free Woman of Color, ""Freedom Suits"").",28,29,0.6666666666666666,0.0,9,12,0.5710594315245477,0.0
Polly Berry,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Polly Berry,hasParticipantRole,Child,1. has_Name,"has_Name(Polly Berry, ""Polly Berry"")",34,36,0.5774410774410774,0.0,10,16,0.4851851851851852,0.0
Polly Berry,hasParticipantRole,Child,2. has_Surname,"has_Surname(Polly Berry, ""Berry"")",38,39,0.582010582010582,0.0,11,14,0.4868686868686869,0.0
Polly Berry,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Polly Berry, ""Polly"")",40,41,0.596677559912854,0.0,15,19,0.5611111111111111,0.0
Polly Berry,hasParticipantRole,Child,4. has_Alternate_Name,"has_Alternate_Name(Polly Berry, ""Polly Crockett""), has_Alternate_Name(Polly Berry, ""Polly Wash"").",36,42,0.6207311207311207,0.0,6,12,0.43253150057273765,0.0
Polly Berry,hasParticipantRole,Child,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Polly Berry,hasParticipantRole,Child,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Polly Berry, ""Enslaver or Owner""), has_Interagent_Relationship_Type_To(Polly Berry, ""Spouse"")",36,40,0.5963519910888332,0.0,4,8,0.42997416020671836,0.0
Polly Berry,hasParticipantRole,Child,2. is_Relationship_To,"is_Relationship_To(Polly Berry, ""Various Owners""), is_Relationship_To(Polly Berry, ""Enslaved Man"").",36,42,0.5439153439153439,0.0,8,10,0.4323232323232323,0.0
Polly Berry,hasParticipantRole,Child,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Polly Berry,hasParticipantRole,Child,1. has_Participant_Role,"has_Participant_Role(Polly Berry, ""Plaintiff"")",88,90,0.927536231884058,0.0,12,13,0.5550724637681159,0.0
Polly Berry,hasParticipantRole,Child,2. Role_Provided_by,"Role_Provided_by(Plaintiff, ""Freedom Suits"").",22,28,0.4469785575048733,0.0,12,13,0.4444444444444444,0.0
Polly Berry,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Polly Berry,hasParticipantRole,Child,1. has_Sex,"has_Sex(Polly Berry, ""Female"").",29,30,0.48888888888888893,0.0,11,13,0.48817204301075273,0.0
Polly Berry,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Polly Berry,hasParticipantRole,Child,1. has_Occupation,"has_Occupation(Polly Berry, ""Slave""), has_Occupation(Polly Berry, ""Seamstress"").",46,47,0.6145969498910675,0.0,7,12,0.5458333333333333,0.0
Polly Berry,hasParticipantRole,Child,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Polly Berry,hasParticipantRole,Child,1. has_Age,"has_Age(Polly Berry, ""Unknown"")",29,37,0.5407407407407407,0.0,11,12,0.48817204301075273,0.0
Polly Berry,hasParticipantRole,Child,2. has_BirthDate,"has_BirthDate(Polly Berry, ""1803-1805"")",47,48,0.6504629629629629,0.0,14,15,0.558974358974359,0.0
Polly Berry,hasParticipantRole,Child,3. has_DeathDate,"has_DeathDate(Polly Berry, ""After Civil War"").",47,48,0.6481481481481481,0.0,12,17,0.4811594202898551,0.0
Polly Berry,hasParticipantRole,Child,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Polly Berry,hasParticipantRole,Child,1. has_Race_or_Color,"has_Race_or_Color(Polly Berry, ""African American"").",37,43,0.6185185185185186,0.0,7,12,0.4418300653594771,0.0
Polly Berry,hasParticipantRole,Child,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Polly Berry,hasParticipantRole,Child,1. has_Person_Status,"has_Person_Status(Polly Berry, ""Enslaved Person""), has_Person_Status(Polly Berry, ""Free Woman of Color"")",42,43,0.6597643097643098,0.0,6,9,0.5429487179487179,0.0
Polly Berry,hasParticipantRole,Child,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Freedom Suits""), has_Status_Generating_Event(Free Woman of Color, ""Freedom Suits"").",38,38,0.5683501683501684,0.0,6,7,0.6103359173126616,0.0
Polly Berry,hasParticipantRole,Deceased Person,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Polly Berry,hasParticipantRole,Deceased Person,1. has_Name,"has_Name(Polly Berry, ""Polly Berry"")",34,36,0.5774410774410774,0.0,27,40,0.4185185185185185,0.0
Polly Berry,hasParticipantRole,Deceased Person,2. has_Surname,"has_Surname(Polly Berry, ""Berry"")",38,39,0.582010582010582,0.0,25,37,0.4760942760942761,0.0
