TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Lunsford Lane,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Lunsford Lane,instance of,Person,1. has_Name,"has_Name(Lunsford Lane, ""Lunsford Lane"")",27,29,0.404040404040404,0.0,22,21,0.5194444444444445,0.0
Lunsford Lane,instance of,Person,2. has_Surname,"has_Surname(Lunsford Lane, ""Lane"")",24,25,0.47056277056277057,0.0,20,19,0.526797385620915,0.0
Lunsford Lane,instance of,Person,3. has_First_Name,"has_First_Name(Lunsford Lane, ""Lunsford"").",36,37,0.3719548425430778,0.0,17,18,0.5174603174603175,0.0
Lunsford Lane,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Lunsford Lane,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Lunsford Lane,instance of,Person,1. has_Sex,"has_Sex(Lunsford Lane, ""Male"").",19,20,0.41313131313131307,0.0,22,19,0.5315412186379929,0.0
Lunsford Lane,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Lunsford Lane,instance of,Person,1. has_Occupation,"has_Occupation(Lunsford Lane, ""Slave, Entrepreneur, Abolitionist, Book Agent, Physician, Manufacturer of Patent Medicines"").",21,22,0.5162210338680927,0.0,8,10,0.49121863799283155,0.0
Lunsford Lane,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Lunsford Lane,instance of,Person,1. has_Age,"has_Age(Lunsford Lane, 76)",19,30,0.41313131313131307,0.0,25,20,0.5418803418803418,0.0
Lunsford Lane,instance of,Person,2. has_BirthDate,"has_BirthDate(Lunsford Lane, ""May 30, 1803"")",30,31,0.37121212121212127,0.0,16,13,0.5156565656565656,0.0
Lunsford Lane,instance of,Person,3. has_DeathDate,"has_DeathDate(Lunsford Lane, ""June 27, 1879"").",30,31,0.45568181818181824,0.0,15,13,0.5140096618357488,0.0
Lunsford Lane,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Lunsford Lane,instance of,Person,1. has_Person_Status,"has_Person_Status(Lunsford Lane, ""Enslaved Person, Entrepreneur, Abolitionist"")",19,27,0.5040404040404041,0.0,14,100,0.580872011251758,0.2789425453258252
Lunsford Lane,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Bought his own freedom for $1000""), has_Status_Generating_Event(Entrepreneur, ""Move to New York in 1835""), has_Status_Generating_Event(Abolitionist, ""Move to New York in 1835"").",24,25,0.4707070707070707,0.0,5,100,0.5645241654210263,0.10913236487403154
Lunsford Lane,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Lunsford Lane,hasSex,Male,1. has_Name,"has_Name(Lunsford Lane, ""Lunsford Lane"")",47,50,0.5909090909090909,0.0,9,23,0.5166666666666667,0.0
Lunsford Lane,hasSex,Male,2. has_Surname,"has_Surname(Lunsford Lane, ""Lane"")",50,53,0.6507936507936508,0.0,11,21,0.5196078431372549,0.0
Lunsford Lane,hasSex,Male,3. has_First_Name,"has_First_Name(Lunsford Lane, ""Lunsford"").",35,45,0.5588235294117647,0.0,9,19,0.5158730158730159,0.0
Lunsford Lane,hasSex,Male,Interagent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Lunsford Lane,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Lunsford Lane,hasSex,Male,1. has_Sex,"has_Sex(Lunsford Lane, ""Male"").",75,80,0.8666666666666667,0.0,23,100,0.521505376344086,0.3799783615910079
Lunsford Lane,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Lunsford Lane,hasSex,Male,1. has_Occupation,"has_Occupation(Lunsford Lane, ""Slave, Entrepreneur, Abolitionist, Book Agent, Physician, Manufacturer of Patent Medicines"").",26,27,0.5588235294117647,0.0,5,7,0.4802867383512545,0.0
Lunsford Lane,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Lunsford Lane,hasSex,Male,1. has_Age,"has_Age(Lunsford Lane, 76)",50,53,0.6,0.0,13,21,0.5256410256410257,0.0
Lunsford Lane,hasSex,Male,2. has_BirthDate,"has_BirthDate(Lunsford Lane, ""May 30, 1803"")",36,38,0.5625,0.0,8,14,0.5151515151515151,0.0
Lunsford Lane,hasSex,Male,3. has_DeathDate,"has_DeathDate(Lunsford Lane, ""June 27, 1879"").",36,38,0.6388888888888888,0.0,8,14,0.5144927536231884,0.0
Lunsford Lane,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Lunsford Lane,hasSex,Male,1. has_Person_Status,"has_Person_Status(Lunsford Lane, ""Enslaved Person, Entrepreneur, Abolitionist"")",31,32,0.6222222222222222,0.0,7,8,0.4848804500703235,0.0
Lunsford Lane,hasSex,Male,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Bought his own freedom for $1000""), has_Status_Generating_Event(Entrepreneur, ""Move to New York in 1835""), has_Status_Generating_Event(Abolitionist, ""Move to New York in 1835"").",28,29,0.6666666666666666,0.0,4,5,0.4767065271549577,0.0
Lunsford Lane,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Lunsford Lane,hasParticipantRole,Child,1. has_Name,"has_Name(Lunsford Lane, ""Lunsford Lane"")",34,36,0.5774410774410774,0.0,9,22,0.48333333333333334,0.0
Lunsford Lane,hasParticipantRole,Child,2. has_Surname,"has_Surname(Lunsford Lane, ""Lane"")",38,39,0.582010582010582,0.0,10,20,0.4862745098039216,0.0
Lunsford Lane,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Lunsford Lane, ""Lunsford"").",40,41,0.596677559912854,0.0,13,24,0.557142857142857,0.0
