TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Mattie J Jackson,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Mattie J Jackson,instance of,Person,1. has_Name,"has_Name(Mattie Jane Jackson, ""Mattie Jane Jackson"")",27,29,0.404040404040404,0.0,14,24,0.41452991452991456,0.0
Mattie J Jackson,instance of,Person,2. has_Surname,"has_Surname(Mattie Jane Jackson, ""Jackson"")",24,25,0.47056277056277057,0.0,16,22,0.5032299741602068,0.0
Mattie J Jackson,instance of,Person,3. has_First_Name,"has_First_Name(Mattie Jane Jackson, ""Mattie"").",36,37,0.3719548425430778,0.0,15,20,0.501207729468599,0.0
Mattie J Jackson,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Mattie J Jackson,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Mattie Jane Jackson, ""Daughter"")",24,29,0.520933014354067,0.0,14,14,0.5022875816993464,0.0
Mattie J Jackson,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Mattie Jane Jackson, ""Westley Jackson""), is_Relationship_To(Mattie Jane Jackson, ""Ellen Turner"").",31,32,0.536075036075036,0.0,7,15,0.4837164750957854,0.0
Mattie J Jackson,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Mattie J Jackson,instance of,Person,1. has_Sex,"has_Sex(Mattie Jane Jackson, ""Female"").",19,20,0.41313131313131307,0.0,18,20,0.41452991452991456,0.0
Mattie J Jackson,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Mattie J Jackson,instance of,Person,1. has_Occupation,"has_Occupation(Mattie Jane Jackson, ""Author"").",21,22,0.5162210338680927,0.0,15,17,0.4178743961352657,0.0
Mattie J Jackson,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Mattie J Jackson,instance of,Person,1. has_Age,"has_Age(Mattie Jane Jackson, 63)",19,30,0.41313131313131307,0.0,21,22,0.42013888888888884,0.0
Mattie J Jackson,instance of,Person,2. has_BirthDate,"has_BirthDate(Mattie Jane Jackson, ""January 1847"")",30,31,0.37121212121212127,0.0,14,15,0.4988888888888889,0.0
Mattie J Jackson,instance of,Person,3. has_DeathDate,"has_DeathDate(Mattie Jane Jackson, ""February 5, 1910"").",30,31,0.45568181818181824,0.0,13,18,0.4070707070707071,0.0
Mattie J Jackson,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Mattie J Jackson,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Mattie Jane Jackson, ""African American"").",32,33,0.5040404040404041,0.0,15,17,0.5060263653483993,0.0
Mattie J Jackson,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Mattie J Jackson,instance of,Person,1. has_Person_Status,"has_Person_Status(Mattie Jane Jackson, ""Enslaved Person""), has_Person_Status(Mattie Jane Jackson, ""Free Person"")",19,27,0.5040404040404041,0.0,10,100,0.5734126984126985,0.3179976616659477
Mattie J Jackson,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Escape to Indianapolis via Underground Railroad""), has_Status_Generating_Event(Free Person, ""End of Civil War and Marriage to William Reed Dyer"").",24,25,0.4707070707070707,0.0,6,100,0.5659722222222222,0.27894254532582524
