TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
George Washington Carver,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
George Washington Carver,instance of,Person,1. has_Name,"has_Name(George Washington Carver, ""George Washington Carver"")",27,29,0.404040404040404,0.0,15,26,0.5046594982078854,0.0
George Washington Carver,instance of,Person,2. has_Surname,"has_Surname(George Washington Carver, ""Carver"")",24,25,0.47056277056277057,0.0,19,24,0.5132387706855792,0.0
George Washington Carver,instance of,Person,3. has_First_Name,"has_First_Name(George Washington Carver, ""George"").",36,37,0.3719548425430778,0.0,18,22,0.577124183006536,0.0
George Washington Carver,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
George Washington Carver,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(George Washington Carver, ""Raised by"")",24,29,0.520933014354067,0.0,12,16,0.5003003003003003,0.0
George Washington Carver,instance of,Person,2. is_Relationship_To,"is_Relationship_To(George Washington Carver, ""Moses and Susan Carver"").",31,32,0.536075036075036,0.0,13,15,0.5012519561815337,0.0
George Washington Carver,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
George Washington Carver,instance of,Person,1. has_Sex,"has_Sex(George Washington Carver, ""Male"").",19,20,0.41313131313131307,0.0,21,23,0.5174603174603175,0.0
George Washington Carver,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
George Washington Carver,instance of,Person,1. has_Occupation,"has_Occupation(George Washington Carver, ""Agricultural Scientist, Inventor, Educator"").",21,22,0.5162210338680927,0.0,11,14,0.49693486590038316,0.0
George Washington Carver,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
George Washington Carver,instance of,Person,1. has_Age,"has_Age(George Washington Carver, 79)",19,30,0.41313131313131307,0.0,23,24,0.5228228228228229,0.0
George Washington Carver,instance of,Person,2. has_BirthDate,"has_BirthDate(George Washington Carver, ""1864"")",30,31,0.37121212121212127,0.0,19,20,0.579905437352246,0.0
George Washington Carver,instance of,Person,3. has_DeathDate,"has_DeathDate(George Washington Carver, ""January 5, 1943"").",30,31,0.45568181818181824,0.0,15,17,0.5060263653483993,0.0
George Washington Carver,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
George Washington Carver,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(George Washington Carver, ""African American"").",32,33,0.5040404040404041,0.0,14,15,0.5038194444444445,0.0
George Washington Carver,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
George Washington Carver,instance of,Person,1. has_Person_Status,"has_Person_Status(George Washington Carver, ""Enslaved Person, Scientist, Inventor"")",19,27,0.5040404040404041,0.0,13,100,0.5796519410977242,0.25969799324016246
George Washington Carver,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Abolition of Slavery""), has_Status_Generating_Event(Scientist, ""Abolition of Slavery""), has_Status_Generating_Event(Inventor, ""Abolition of Slavery"").",24,25,0.4707070707070707,0.0,6,100,0.5657596371882087,0.11320016528409793
George Washington Carver,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
George Washington Carver,hasSex,Male,1. has_Name,"has_Name(George Washington Carver, ""George Washington Carver"")",47,50,0.5909090909090909,0.0,6,11,0.510752688172043,0.0
George Washington Carver,hasSex,Male,2. has_Surname,"has_Surname(George Washington Carver, ""Carver"")",50,53,0.6507936507936508,0.0,8,10,0.5141843971631205,0.0
George Washington Carver,hasSex,Male,3. has_First_Name,"has_First_Name(George Washington Carver, ""George"").",35,45,0.5588235294117647,0.0,7,9,0.5130718954248366,0.0
George Washington Carver,hasSex,Male,Interagent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
George Washington Carver,hasSex,Male,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(George Washington Carver, ""Raised by"")",18,23,0.5906432748538012,0.0,8,8,0.48573573573573575,0.0
George Washington Carver,hasSex,Male,2. is_Relationship_To,"is_Relationship_To(George Washington Carver, ""Moses and Susan Carver"").",15,15,0.43650793650793646,0.0,8,10,0.48630672926447566,0.0
George Washington Carver,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
George Washington Carver,hasSex,Male,1. has_Sex,"has_Sex(George Washington Carver, ""Male"").",75,80,0.8666666666666667,0.0,17,100,0.5158730158730159,0.33517574332792605
George Washington Carver,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
George Washington Carver,hasSex,Male,1. has_Occupation,"has_Occupation(George Washington Carver, ""Agricultural Scientist, Inventor, Educator"").",26,27,0.5588235294117647,0.0,7,7,0.5076628352490421,0.0
George Washington Carver,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
