Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,pierre caliste landry,32,0.537878787878788,37,0.6190476190476191,0.0,0.0
instance of,person,caliste,"landry, 'pierre caliste landry')",44,0.5896103896103896,26,0.4305555555555555,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,landry,27,0.49242424242424243,17,0.4444444444444444,0.0,0.0
instance of,person,caliste,"landry, 'landry')",44,0.5896103896103896,17,0.31699346405228757,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,pierre,40,0.5692640692640693,50,0.6666666666666666,0.0,0.0
instance of,person,caliste,"landry, 'pierre')",44,0.5896103896103896,26,0.31699346405228757,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0
instance of,person,has_interagent_relationship_type,spouse,33,0.5340909090909091,33,0.5555555555555555,0.0,0.0
instance of,person,caliste,"landry, 'spouse')",44,0.5896103896103896,26,0.46732026143790845,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,amanda grigsby,34,0.5798460798460798,20,0.3253968253968254,0.0,0.0
instance of,person,is_relationship_to,florence simpkins,34,0.5798460798460798,26,0.5758169934640524,0.0,0.0
instance of,person,caliste,"landry, 'amanda grigsby'), is_relationship_to(pierre caliste landry, 'florence simpkins')",44,0.5896103896103896,13,0.5780274656679151,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,has_participant_role,participant_role_type,32,0.5668831168831169,22,0.5357142857142857,0.0,0.0
instance of,person,has_participant_role,mayor,32,0.5668831168831169,18,0.41111111111111115,0.0,0.0
instance of,person,has_participant_role,minister,32,0.5668831168831169,29,0.3611111111111111,0.0,0.0
instance of,person,has_participant_role,state legislator,32,0.5668831168831169,27,0.3194444444444444,0.0,0.0
instance of,person,caliste,"landry, 'mayor'), has_participant_role(pierre caliste landry, 'minister'), has_participant_role(pierre caliste landry, 'state legislator')",44,0.5896103896103896,8,0.5700483091787439,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_sex,sex_type,22,0.45598845598845594,29,0.3611111111111111,0.0,0.0
instance of,person,has_sex,male,22,0.45598845598845594,20,0.47222222222222215,0.0,0.0
instance of,person,caliste,"landry, 'male')",44,0.5896103896103896,10,0.32222222222222224,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,attorney,24,0.38311688311688313,29,0.5138888888888888,0.0,0.0
instance of,person,has_occupation,methodist episcopal minister,24,0.38311688311688313,24,0.5198412698412699,0.0,0.0
instance of,person,has_occupation,mayor,24,0.38311688311688313,18,0.41111111111111115,0.0,0.0
instance of,person,has_occupation,newspaper editor,24,0.38311688311688313,36,0.5819444444444445,0.0,0.0
instance of,person,has_occupation,state legislator,24,0.38311688311688313,27,0.3194444444444444,0.0,0.0
instance of,person,caliste,"landry, 'attorney'), has_occupation(pierre caliste landry, 'methodist episcopal minister'), has_occupation(pierre caliste landry, 'mayor'), has_occupation(pierre caliste landry, 'newspaper editor'), has_occupation(pierre caliste landry, 'state legislator')",44,0.5896103896103896,5,0.5078125,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,april 19,33,0.5463869463869464,29,0.5277777777777778,0.0,0.0
instance of,person,has_birthdate,1841,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,caliste,"landry, 'april 19, 1841')",44,0.5896103896103896,13,0.4288888888888889,0.0,0.0
instance of,person,has_deathdate,date_of_death,33,0.39044289044289043,21,0.49572649572649574,0.0,0.0
instance of,person,has_deathdate,december 22,33,0.39044289044289043,24,0.41919191919191917,0.0,0.0
