Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,william washington browne,32,0.537878787878788,19,0.4711111111111111,0.0,0.0
instance of,person,washington,"browne, 'william washington browne')",38,0.6359307359307359,19,0.5240740740740741,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,browne,27,0.49242424242424243,50,0.6666666666666666,0.0,0.0
instance of,person,washington,"browne, 'browne')",38,0.6359307359307359,35,0.46732026143790845,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,william,40,0.5692640692640693,0,0.0,0.0,0.0
instance of,person,washington,"browne, 'william')",38,0.6359307359307359,25,0.46296296296296297,0.0,0.0
instance of,person,has_alternate_name,alternate_name,34,0.5107744107744108,30,0.5714285714285715,0.0,0.0
instance of,person,has_alternate_name,ben browne,34,0.5107744107744108,50,0.6055555555555555,0.0,0.0
instance of,person,washington,"browne, 'ben browne')",38,0.6359307359307359,30,0.4523809523809524,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0
instance of,person,has_interagent_relationship_type,spouse,33,0.5340909090909091,33,0.5555555555555555,0.0,0.0
instance of,person,washington,"browne, 'spouse')",38,0.6359307359307359,26,0.5758169934640524,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,mary a. graham,34,0.5798460798460798,10,0.41269841269841273,0.0,0.0
instance of,person,washington,"browne, 'mary a. graham')",38,0.6359307359307359,19,0.44222222222222224,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,has_participant_role,participant_role_type,32,0.5668831168831169,22,0.5357142857142857,0.0,0.0
instance of,person,has_participant_role,founder,32,0.5668831168831169,31,0.4365079365079365,0.0,0.0
instance of,person,washington,"browne, 'founder')",38,0.6359307359307359,25,0.46296296296296297,0.0,0.0
instance of,person,role_provided_by,event,15,0.4356060606060606,36,0.5777777777777778,0.0,0.0
instance of,person,role_provided_by,grand fountain of the united order of true reformers,15,0.4356060606060606,10,0.49786324786324787,0.0,0.0
instance of,person,fountain of the united order of true,reformers'),34,0.5412457912457913,35,0.47979797979797983,0.31125746752705385,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_sex,sex_type,22,0.45598845598845594,29,0.3611111111111111,0.0,0.0
instance of,person,has_sex,male,22,0.45598845598845594,20,0.47222222222222215,0.0,0.0
instance of,person,washington,"browne, 'male')",38,0.6359307359307359,29,0.4777777777777778,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,union army soldier,24,0.38311688311688313,25,0.46296296296296297,0.0,0.0
instance of,person,has_occupation,founder,24,0.38311688311688313,31,0.4365079365079365,0.0,0.0
instance of,person,has_occupation,minister,24,0.38311688311688313,29,0.3611111111111111,0.0,0.0
instance of,person,has_occupation,teacher,24,0.38311688311688313,31,0.4365079365079365,0.0,0.0
instance of,person,washington,"browne, 'union army soldier'), has_occupation(william washington browne, 'founder'), has_occupation(william washington browne, 'minister'), has_occupation(william washington browne, 'teacher')",38,0.6359307359307359,6,0.5104166666666666,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,october 20,33,0.5463869463869464,25,0.48888888888888893,0.0,0.0
instance of,person,has_birthdate,1849,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,washington,"browne, 'october 20, 1849')",38,0.6359307359307359,18,0.4382716049382716,0.0,0.0
instance of,person,has_deathdate,date_of_death,33,0.39044289044289043,21,0.49572649572649574,0.0,0.0
instance of,person,has_deathdate,december 21,33,0.39044289044289043,24,0.41919191919191917,0.0,0.0
