Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,eliza anna grier,32,0.537878787878788,18,0.4861111111111111,0.0,0.0
instance of,person,anna,"grier, 'eliza anna grier')",27,0.5631313131313131,19,0.42735042735042733,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,grier,27,0.49242424242424243,36,0.41111111111111115,0.0,0.0
instance of,person,anna,"grier, 'grier')",27,0.5631313131313131,19,0.32222222222222224,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,eliza,40,0.5692640692640693,18,0.45555555555555555,0.0,0.0
instance of,person,anna,"grier, 'eliza')",27,0.5631313131313131,19,0.32222222222222224,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0
instance of,person,has_interagent_relationship_type,sibling,33,0.5340909090909091,31,0.4365079365079365,0.0,0.0
instance of,person,anna,"grier, 'sibling')",27,0.5631313131313131,35,0.4477124183006536,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,richard edgar grier,34,0.5798460798460798,16,0.3128654970760234,0.0,0.0
instance of,person,anna,"grier, richard edgar grier)",27,0.5631313131313131,12,0.30246913580246915,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,has_participant_role,participant_role_type,32,0.5668831168831169,22,0.5357142857142857,0.0,0.0
instance of,person,has_participant_role,student,32,0.5668831168831169,31,0.4365079365079365,0.0,0.0
instance of,person,has_participant_role,physician,32,0.5668831168831169,40,0.611111111111111,0.0,0.0
instance of,person,anna,"grier, 'student'), has_participant_role(eliza anna grier, 'physician')",27,0.5631313131313131,13,0.5841269841269842,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_sex,sex_type,22,0.45598845598845594,29,0.3611111111111111,0.0,0.0
instance of,person,has_sex,female,22,0.45598845598845594,17,0.4444444444444444,0.0,0.0
instance of,person,anna,"grier, 'female')",27,0.5631313131313131,18,0.3194444444444444,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,physician,24,0.38311688311688313,40,0.611111111111111,0.0,0.0
instance of,person,anna,"grier, 'physician')",27,0.5631313131313131,32,0.5423976608187134,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,1864,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,anna,"grier, '1864')",27,0.5631313131313131,20,0.3253968253968254,0.0,0.0
instance of,person,has_deathdate,date_of_death,33,0.39044289044289043,21,0.49572649572649574,0.0,0.0
instance of,person,has_deathdate,1902,33,0.39044289044289043,0,0.0,0.0,0.0
instance of,person,anna,"grier, '1902')",27,0.5631313131313131,20,0.3253968253968254,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race_or_color,race_or_color,36,0.5162210338680927,32,0.46581196581196577,0.0,0.0
instance of,person,has_race_or_color,african-american,36,0.5162210338680927,27,0.4861111111111111,0.0,0.0
instance of,person,anna,"grier, 'african-american')",27,0.5631313131313131,19,0.42735042735042733,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,has_person_status,emancipated slave,29,0.449554367201426,26,0.4477124183006536,0.0,0.0
instance of,person,has_person_status,licensed physician,29,0.449554367201426,25,0.4444444444444444,0.0,0.0
instance of,person,anna,"grier, 'emancipated slave'), has_person_status(eliza anna grier, 'licensed physician')",27,0.5631313131313131,13,0.5788113695090439,0.0,0.0
hassex,female,record,module:,17,0.0,46,0.6428571428571429,0.0,0.0
hassex,female,has_name,name,57,0.8055555555555556,40,0.6388888888888888,0.0,0.0
