Lewis G Clarke	instance of	Person
Lewis G Clarke	hasSex	Male
Lewis G Clarke	hasParticipantRole	Child
Lewis G Clarke	hasParticipantRole	Deceased Person
Lewis G Clarke	hasDescriptiveOccupation	Slave
Lewis G Clarke	hasDescriptiveOccupation	Lecturer
Lewis G Clarke	hasDescriptiveOccupation	Abolitionist
Lewis G Clarke	hasDescriptiveOccupation	Slave Narrative Author
Lewis G Clarke	hasFirstName	Lewis G.
Lewis G Clarke	hasSurname	Clarke
Lewis G Clarke	hasName	Lewis G. Clarke
Lewis G Clarke	hasDescription	Born Enslaved. Free before 13th Amendment. Escaped slavery, co-authored an autobiography with his brother, Lewis Clarke, and settled in Canada West to escape the reach of the Fugitive Slave Act, and was honored in a state funeral upon his death in Kentucky .
