Stagecoach Mary Fields	instance of	Person
Stagecoach Mary Fields	hasSex	Female
Stagecoach Mary Fields	hasParticipantRole	Child
Stagecoach Mary Fields	hasParticipantRole	Deceased Person
Stagecoach Mary Fields	hasDescriptiveOccupation	Slave
Stagecoach Mary Fields	hasDescriptiveOccupation	Frontiersman / Pioneer
Stagecoach Mary Fields	hasDescriptiveOccupation	Postal Official
Stagecoach Mary Fields	hasFirstName	Stagecoach Mary
Stagecoach Mary Fields	hasSurname	Fields
Stagecoach Mary Fields	hasName	Stagecoach Mary Fields
Stagecoach Mary Fields	hasDescription	Born Enslaved. First African American woman to drive a coach for the postal service. Became a business owner at age 70. A frontierswoman who drank, smoke, and got in a shootout.
