Timothy Thomas Fortune	instance of	Person
Timothy Thomas Fortune	hasSex	Male
Timothy Thomas Fortune	hasParticipantRole	Child
Timothy Thomas Fortune	hasParticipantRole	Deceased Person
Timothy Thomas Fortune	hasDescriptiveOccupation	Slave
Timothy Thomas Fortune	hasDescriptiveOccupation	Civil Rights Activist
Timothy Thomas Fortune	hasDescriptiveOccupation	Newspaper Editor / Publisher
Timothy Thomas Fortune	hasFirstName	Timothy Thomas
Timothy Thomas Fortune	hasSurname	Fortune
Timothy Thomas Fortune	hasName	Timothy Thomas Fortune
Timothy Thomas Fortune	hasDescription	Enslaved. A prominent journalist who was affiliated with Booker T. Washington. Among other causes, he called for use of the term "Afro-American".
