Stephen Bishop	instance of	Person
Stephen Bishop	hasSex	Male
Stephen Bishop	hasParticipantRole	Child
Stephen Bishop	hasParticipantRole	Deceased Person
Stephen Bishop	hasDescriptiveOccupation	Slave
Stephen Bishop	hasDescriptiveOccupation	Guide
Stephen Bishop	hasDescriptiveOccupation	Cartographer
Stephen Bishop	hasFirstName	Stephen
Stephen Bishop	hasSurname	Bishop
Stephen Bishop	hasName	Stephen Bishop
Stephen Bishop	hasDescription	Enslaved. Free before 13th Amendment. Enslaved as a guide in Mammoth Caves who had extensive knowledge of the underground cave system.
