Lunsford Lane	instance of	Person
Lunsford Lane	hasSex	Male
Lunsford Lane	hasParticipantRole	Child
Lunsford Lane	hasParticipantRole	Deceased Person
Lunsford Lane	hasDescriptiveOccupation	Slave
Lunsford Lane	hasDescriptiveOccupation	Tobacconist
Lunsford Lane	hasDescriptiveOccupation	Lecturer
Lunsford Lane	hasDescriptiveOccupation	Abolitionist
Lunsford Lane	hasDescriptiveOccupation	Autobiographer / Memoirist
Lunsford Lane	hasFirstName	Lunsford
Lunsford Lane	hasSurname	Lane
Lunsford Lane	hasName	Lunsford Lane
Lunsford Lane	hasDescription	Enslaved. Free before 13th Amendment. Wrote an autobiography that is notable for highlighting the difficulty and violence he and his family faced after legal emancipation.
