Henry Box Brown	a	wikibase:Item
Henry Box Brown	hasAlternateName	"Box"
Henry Box Brown	hasSex	Male
Henry Box Brown	hasParticipantRole	Child
Henry Box Brown	hasParticipantRole	Deceased Person
Henry Box Brown	hasDescriptiveOccupation	"Slave"
Henry Box Brown	hasDescriptiveOccupation	"Abolitionist"
Henry Box Brown	hasDescriptiveOccupation	"Fugitive
Henry Box Brown	hasDescriptiveOccupation	"Slave
Henry Box Brown	hasFirstName	"Henry"
Henry Box Brown	hasSurname	"Brown"
Henry Box Brown	hasName	"Henry
Henry Box Brown	hasDescription	"Born
