William Henry Singleton	instance of	Person
William Henry Singleton	hasSex	Male
William Henry Singleton	hasParticipantRole	Child
William Henry Singleton	hasParticipantRole	Deceased Person
William Henry Singleton	hasDescriptiveOccupation	Domestic Servant
William Henry Singleton	hasDescriptiveOccupation	Slave
William Henry Singleton	hasDescriptiveOccupation	Union Army Officer
William Henry Singleton	hasDescriptiveOccupation	Freedman / Freedwoman
William Henry Singleton	hasDescriptiveOccupation	Fugitive Slave
William Henry Singleton	hasDescriptiveOccupation	African Methodist Episcopal Clergy
William Henry Singleton	hasFirstName	William Henry
William Henry Singleton	hasSurname	Singleton
William Henry Singleton	hasName	William Henry Singleton
William Henry Singleton	hasDescription	Enslaved. A sergeant in the First North Carolina Colored Regiment (later called the Thirty-fifth Regiment, U.S. Colored Troops) who became a coachman and traveling Methodist minister after the war.
