Jermain Wesley Loguen	instance of	Person
Jermain Wesley Loguen	hasSex	Male
Jermain Wesley Loguen	hasParticipantRole	Child
Jermain Wesley Loguen	hasParticipantRole	Deceased Person
Jermain Wesley Loguen	hasDescriptiveOccupation	Slave
Jermain Wesley Loguen	hasDescriptiveOccupation	Abolitionist
Jermain Wesley Loguen	hasDescriptiveOccupation	African Methodist Episcopal Zion Bishop
Jermain Wesley Loguen	hasFirstName	Jermain Wesley
Jermain Wesley Loguen	hasSurname	Loguen
Jermain Wesley Loguen	hasName	Jermain Wesley Loguen
Jermain Wesley Loguen	hasDescription	Enslaved. Free before 13th Amendment. A school founder who was ordained by the AMEZ Church in 1842 and became a bishop in 1868, Loguen was also a member of the Radical Abolition Society who by his own account helped over 1,500 runaway slaves. .
