Elisha Winfield Green	instance of	Person
Elisha Winfield Green	hasSex	Male
Elisha Winfield Green	hasParticipantRole	Child
Elisha Winfield Green	hasParticipantRole	Deceased Person
Elisha Winfield Green	hasDescriptiveOccupation	Slave
Elisha Winfield Green	hasDescriptiveOccupation	Baptist Clergy
Elisha Winfield Green	hasFirstName	Elisha Winfield
Elisha Winfield Green	hasSurname	Green
Elisha Winfield Green	hasName	Elisha Winfield Green
Elisha Winfield Green	hasDescription	Born Enslaved. Free before 13th Amendment. A Baptist pastor at the African Baptist Church who organized black Kentucky ministers and helped raise for the Kentucky Normal and Theological Institute (later known as the State University at Louisville).
