Peter Salem	instance of	Person
Peter Salem	hasSex	Male
Peter Salem	hasParticipantRole	Child
Peter Salem	hasParticipantRole	Deceased Person
Peter Salem	hasDescriptiveOccupation	Slave
Peter Salem	hasDescriptiveOccupation	Colonial Militiaman
Peter Salem	hasFirstName	Peter
Peter Salem	hasSurname	Salem
Peter Salem	hasName	Peter Salem
Peter Salem	hasDescription	Born Enslaved. Free before 13th Amendment. A soldier in the Revolutionary war who was honored for killing Major Pitcairn, the leader of the British charge in the Battle of Bunker Hill .
