Louisa Picquet	instance of	Person
Louisa Picquet	hasSex	Female
Louisa Picquet	hasParticipantRole	Child
Louisa Picquet	hasParticipantRole	Deceased Person
Louisa Picquet	hasDescriptiveOccupation	Slave
Louisa Picquet	hasDescriptiveOccupation	Abolitionist
Louisa Picquet	hasDescriptiveOccupation	Autobiographer / Memoirist
Louisa Picquet	hasFirstName	Louisa
Louisa Picquet	hasSurname	Picquet
Louisa Picquet	hasName	Louisa Picquet
Louisa Picquet	hasDescription	Enslaved. Free before 13th Amendment. Dictated her memoir, which focused largely on her life as a free woman in Cincinnati, but also documented the rape and sexual violence of slavery.
