David F Dorr	instance of	Person
David F Dorr	hasSex	Male
David F Dorr	hasParticipantRole	Child
David F Dorr	hasParticipantRole	Deceased Person
David F Dorr	hasDescriptiveOccupation	Slave
David F Dorr	hasDescriptiveOccupation	Soldier
David F Dorr	hasDescriptiveOccupation	Fugitive Slave
David F Dorr	hasDescriptiveOccupation	Travel Writer
David F Dorr	hasFirstName	David F.
David F Dorr	hasSurname	Dorr
David F Dorr	hasName	David F. Dorr
David F Dorr	hasDescription	Born Enslaved. Free before 13th Amendment. Author of a travel narrative that challenged literary conventions. Also served in the Civil War.
