Polly Berry	instance of	Person
Polly Berry	hasSex	Female
Polly Berry	hasParticipantRole	Child
Polly Berry	hasParticipantRole	Deceased Person
Polly Berry	hasDescriptiveOccupation	Domestic Servant
Polly Berry	hasDescriptiveOccupation	Slave
Polly Berry	hasDescriptiveOccupation	Literary Inspiration
Polly Berry	hasFirstName	Polly
Polly Berry	hasSurname	Berry
Polly Berry	hasName	Polly Berry
Polly Berry	hasDescription	Enslaved. Free before 13th Amendment.  Her daughter Lucy Ann Delany wrote a memoir about her. From Darkness Cometh Light; or Struggles for Freedom (1891),  https://docsouth.unc.edu/neh/delaney/menu.html .
