William Drew Robeson	instance of	Person
William Drew Robeson	hasSex	Male
William Drew Robeson	hasParticipantRole	Child
William Drew Robeson	hasParticipantRole	Deceased Person
William Drew Robeson	hasDescriptiveOccupation	Slave
William Drew Robeson	hasDescriptiveOccupation	Presbyterian Clergy
William Drew Robeson	hasFirstName	William Drew
William Drew Robeson	hasSurname	Robeson
William Drew Robeson	hasName	William Drew Robeson
William Drew Robeson	hasDescription	Born Enslaved. Free before 13th Amendment. Robeson was pressured out of his Presbyterian ministerial position in Princeton, NJ, after seeking to enroll his son Paul Robeson (later a world-renowned actor and activist) in the then-segregated Princeton University; he later joined the AMEZ church.
