Benjamin Singleton	instance of	Person
Benjamin Singleton	hasAlternateName	Pap
Benjamin Singleton	hasSex	Male
Benjamin Singleton	hasParticipantRole	Child
Benjamin Singleton	hasParticipantRole	Deceased Person
Benjamin Singleton	hasDescriptiveOccupation	Land Promoter
Benjamin Singleton	hasDescriptiveOccupation	Slave
Benjamin Singleton	hasDescriptiveOccupation	Black Nationalist
Benjamin Singleton	hasFirstName	Benjamin
Benjamin Singleton	hasSurname	Singleton
Benjamin Singleton	hasName	Benjamin Singleton
Benjamin Singleton	hasDescription	Enslaved. Free before 13th Amendment. An advocate of migration to Kansas, Singleton was the self-identified "Moses of the colored exodus" in which 20,000 African American "Exodusters" moved to Kansas.
