Albery Allson Whitman	instance of	Person
Albery Allson Whitman	hasSex	Male
Albery Allson Whitman	hasParticipantRole	Child
Albery Allson Whitman	hasParticipantRole	Deceased Person
Albery Allson Whitman	hasDescriptiveOccupation	Slave
Albery Allson Whitman	hasDescriptiveOccupation	Poet
Albery Allson Whitman	hasDescriptiveOccupation	African Methodist Episcopal Clergy
Albery Allson Whitman	hasFirstName	Albery Allson
Albery Allson Whitman	hasSurname	Whitman
Albery Allson Whitman	hasName	Albery Allson Whitman
Albery Allson Whitman	hasDescription	Enslaved. Free before 13th Amendment. An AME minister and poet whose work gradually became more controversial, notably with The Rape of Florida.
