Joseph Vance Lewis	instance of	Person
Joseph Vance Lewis	hasSex	Male
Joseph Vance Lewis	hasParticipantRole	Child
Joseph Vance Lewis	hasParticipantRole	Deceased Person
Joseph Vance Lewis	hasDescriptiveOccupation	Slave
Joseph Vance Lewis	hasDescriptiveOccupation	Educator
Joseph Vance Lewis	hasDescriptiveOccupation	Lawyer
Joseph Vance Lewis	hasDescriptiveOccupation	Autobiographer / Memoirist
Joseph Vance Lewis	hasDescriptiveOccupation	Slave Narrative Author
Joseph Vance Lewis	hasFirstName	Joseph Vance
Joseph Vance Lewis	hasSurname	Lewis
Joseph Vance Lewis	hasName	Joseph Vance Lewis
Joseph Vance Lewis	hasDescription	Born Enslaved. An attorney who took many high-profile murder cases but was indicted several times for poor business practices.
