Boston King	instance of	Person
Boston King	hasSex	Male
Boston King	hasParticipantRole	Child
Boston King	hasParticipantRole	Deceased Person
Boston King	hasDescriptiveOccupation	Slave
Boston King	hasDescriptiveOccupation	Loyalist (American Revolution)
Boston King	hasDescriptiveOccupation	Methodist Episcopal Lay Leader
Boston King	hasDescriptiveOccupation	Autobiographer / Memoirist
Boston King	hasFirstName	Boston
Boston King	hasSurname	King
Boston King	hasName	Boston King
Boston King	hasDescription	Born Enslaved. Free before 13th Amendment. Resettled in Nova Scotia after the American Revolutionary War, Boston and his wife emigrated to Sierra Leone in 1792, in part to bring their Christian faith.
