Free Frank McWorter	instance of	Person
Free Frank McWorter	hasSex	Male
Free Frank McWorter	hasParticipantRole	Child
Free Frank McWorter	hasParticipantRole	Deceased Person
Free Frank McWorter	hasDescriptiveOccupation	Painter
Free Frank McWorter	hasDescriptiveOccupation	Entrepreneur
Free Frank McWorter	hasDescriptiveOccupation	Slave
Free Frank McWorter	hasDescriptiveOccupation	City and Town Founder / Benefactor
Free Frank McWorter	hasFirstName	Free Frank
Free Frank McWorter	hasSurname	McWorter
Free Frank McWorter	hasName	Free Frank McWorter
Free Frank McWorter	hasDescription	Enslaved. Free before 13th Amendment. Founded the town of New Philadelphia, Illinois, which was the earliest town legally founded by a free African American in the United States. His entrepreneurial activities ultimately enabled all his descendants to be purchased free from slavery.
