John S Jacobs	instance of	Person
John S Jacobs	hasSex	Male
John S Jacobs	hasParticipantRole	Child
John S Jacobs	hasParticipantRole	Deceased Person
John S Jacobs	hasDescriptiveOccupation	Slave
John S Jacobs	hasDescriptiveOccupation	Antislavery Activist
John S Jacobs	hasFirstName	John S.
John S Jacobs	hasSurname	Jacobs
John S Jacobs	hasName	John S. Jacobs
John S Jacobs	hasDescription	Enslaved. Free before 13th Amendment. After escaping from slavery he became an autobiographer and abolitionist speaker who helped other enslaved people escape. .
