Mahommah Gardo Baquaqua	instance of	Person
Mahommah Gardo Baquaqua	hasSex	Male
Mahommah Gardo Baquaqua	hasParticipantRole	Child
Mahommah Gardo Baquaqua	hasParticipantRole	Deceased Person
Mahommah Gardo Baquaqua	hasDescriptiveOccupation	Slave
Mahommah Gardo Baquaqua	hasDescriptiveOccupation	Abolitionist
Mahommah Gardo Baquaqua	hasDescriptiveOccupation	Slave Narrative Author
Mahommah Gardo Baquaqua	hasFirstName	Mahommah Gardo
Mahommah Gardo Baquaqua	hasSurname	Baquaqua
Mahommah Gardo Baquaqua	hasName	Mahommah Gardo Baquaqua
Mahommah Gardo Baquaqua	hasDescription	Enslaved. Free before 13th Amendment. Born in a Muslim merchant family in West Africa, he escaped from slavery in Brazil and later became an antislavery lecturer and author of an autobiography with an important account of the Middle Passage.
