John Sella Martin	instance of	Person
John Sella Martin	hasSex	Male
John Sella Martin	hasParticipantRole	Child
John Sella Martin	hasParticipantRole	Deceased Person
John Sella Martin	hasDescriptiveOccupation	Slave
John Sella Martin	hasDescriptiveOccupation	Abolitionist
John Sella Martin	hasDescriptiveOccupation	Baptist Clergy
John Sella Martin	hasFirstName	John Sella
John Sella Martin	hasSurname	Martin
John Sella Martin	hasName	John Sella Martin
John Sella Martin	hasDescription	Born Enslaved. Free before 13th Amendment. After escaping from slavery, Martin became a minister, antislavery activist, American Missionary Association employee, and newspaper editor.
