Alonzo Franklin Herndon	instance of	Person
Alonzo Franklin Herndon	hasSex	Male
Alonzo Franklin Herndon	hasParticipantRole	Child
Alonzo Franklin Herndon	hasParticipantRole	Deceased Person
Alonzo Franklin Herndon	hasDescriptiveOccupation	Entrepreneur
Alonzo Franklin Herndon	hasDescriptiveOccupation	Insurance Industry Leader
Alonzo Franklin Herndon	hasDescriptiveOccupation	Slave
Alonzo Franklin Herndon	hasFirstName	Alonzo Franklin
Alonzo Franklin Herndon	hasSurname	Herndon
Alonzo Franklin Herndon	hasName	Alonzo Franklin Herndon
Alonzo Franklin Herndon	hasDescription	Enslaved. A successful barber who invested in real estate and was a leader in the insurance industry in Atlanta.
