George Washington Woodbey	instance of	Person
George Washington Woodbey	hasSex	Male
George Washington Woodbey	hasParticipantRole	Child
George Washington Woodbey	hasParticipantRole	Deceased Person
George Washington Woodbey	hasDescriptiveOccupation	Slave
George Washington Woodbey	hasDescriptiveOccupation	Socialist
George Washington Woodbey	hasDescriptiveOccupation	Baptist Clergy
George Washington Woodbey	hasFirstName	George Washington
George Washington Woodbey	hasSurname	Woodbey
George Washington Woodbey	hasName	George Washington Woodbey
George Washington Woodbey	hasDescription	Born Enslaved. In 1902 became the first African American to join the Socialist Party, mixing socialist messages with religion in his preaching and written pamphlets.
