William Lee	a	wikibase:Item
William Lee	wdt:P21	wd:Q6581097
William Lee	country of citizenship	United States of America
William Lee	image	<http://commons.wikimedia.org/wiki/Special:FilePath/William%20Billy%20Lee%201780.png>
William Lee	instance of	human
William Lee	date of birth	"1750-01-01T00:00:00Z"^^xsd:dateTime
William Lee	date of death	"1828-01-01T00:00:00Z"^^xsd:dateTime
William Lee	given name	William
William Lee	social classification	enslaved person
William Lee	Oxford Dictionary of National Biography ID	"75517"
William Lee	occupation	domestic worker
William Lee	Commons category	"William
William Lee	owned by	_:92f038caa073515e387b74f31a8abf8d
William Lee	owned by	George Washington
William Lee	Freebase ID	"/m/0dkqrp"
William Lee	family name	Lee
William Lee	image of grave	<http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20vernon%20slave%20burial%20ground.jpg>
William Lee	Encyclopedia Virginia ID	"lee-william-fl-1768-1810"
William Lee	rdfs:label	"William
