Jane Johnson	a	wikibase:Item
Jane Johnson	wdt:P31	wd:Q5
Jane Johnson	sex or gender	female
Jane Johnson	given name	Jane
Jane Johnson	family name	Johnson
Jane Johnson	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Jane%20Johnson.jpg>
Jane Johnson	social classification	enslaved person
Jane Johnson	date of death	"1872-08-02T00:00:00Z"^^xsd:dateTime
Jane Johnson	VIAF ID	"19260580"
Jane Johnson	Library of Congress authority ID	"no95003925"
Jane Johnson	IdRef ID	"132052687"
Jane Johnson	FAST ID	"1827346"
Jane Johnson	American National Biography ID	"2001881"
Jane Johnson	date of birth	"1814-01-01T00:00:00Z"^^xsd:dateTime
Jane Johnson	FemBio ID	"32095"
Jane Johnson	country of citizenship	United States of America
Jane Johnson	languages spoken, written or signed	English
Jane Johnson	WorldCat Identities ID (superseded)	"lccn-no95003925"
Jane Johnson	Freebase ID	"/m/0czzbg"
Jane Johnson	Commons category	"Jane
Jane Johnson	WikiTree person ID	"Williams-112119"
Jane Johnson	rdfs:label	"Jane
Jane Johnson	owl:sameAs	wd:Q16065540
